flow,compartment,unit,amount
Ethylene,Emissions / Emissions to air,kilogram,1.6940730969680455e-08
Dichloromethane,Emissions / Emissions to water,kilogram,1.6657508263106616e-08
Toluene,Emissions / Emissions to water,kilogram,1.62989056461273e-08
Magnesium,natural resource,kilogram,1.6284721567318935e-08
Potassium-40,air,kilo Becquerel,1.604330531361155e-08
Benzene,Emissions / Emissions to water,kilogram,1.5974833941764893e-08
hydrogen sulfide,Emissions / Emissions to water,kilogram,1.5917928048576374e-08
Chromium-51,water,kilo Becquerel,1.5600257832460397e-08
Zinc,Emissions / Emissions to air,kilogram,1.555323329262922e-08
Carbon disulfide,Emissions / Emissions to air,kilogram,1.534097763223399e-08
Sodium chloride,resources / in water,kilogram,1.4724638500020347e-08
Thorium-232,emissions to air / high. pop.,kilo Becquerel,1.4657879386993052e-08
Iron,Emissions / Emissions to soil,kilogram,1.4060958921267731e-08
Waste water/m3,emissions to water / unspecified,cubic meter,1.3805357644616213e-08
arsenic,Emissions / Emissions to water,kilogram,1.3801171543248421e-08
Xylene,Emissions / Emissions to water,kilogram,1.3600188489101331e-08
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,1.329296013492327e-08
beryllium,Emissions / Emissions to water,kilogram,1.3125947195581664e-08
fluorane,Emissions / Emissions to air,kilogram,1.2871868499623519e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,1.2840659182769975e-08
Thorium-228,air,kilo Becquerel,1.2804307143662989e-08
Iodine-135,air,kilo Becquerel,1.247894770042532e-08
molybdenum,Emissions / Emissions to water,kilogram,1.2302000060026494e-08
antimony,Emissions / Emissions to water,kilogram,1.2258419301020085e-08
Manganese,Emissions / Emissions to air,kilogram,1.2185126112556827e-08
Phenol,Emissions / Emissions to water,kilogram,1.184658960909619e-08
Carbon,soil,kilogram,1.1657881649108354e-08
Antimony-124,Emissions / Emissions to water,kilo Becquerel,1.165687077594114e-08
Artificial Areas,Land use / Land occupation,square meter-year,1.1365474250949986e-08
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,1.1286196166648494e-08
Aluminium,Emissions / Emissions to air,kilogram,1.0804052186385668e-08
Boron,Emissions / Emissions to air,kilogram,1.0711864620388019e-08
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,1.0334935762494955e-08
Ethylene,Emissions / Emissions to air,kilogram,1.0318653064671017e-08
Calcium,Emissions / Emissions to air,kilogram,1.0265600845843767e-08
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,1.0210260459313878e-08
Chromium,Emissions / Emissions to water,kilogram,1.0157913367240062e-08
fluorane,Emissions / Emissions to air,kilogram,1.0003970234928697e-08
"Hydrocarbons, Chlorinated",air,kilogram,9.870450418530169e-09
Benzene,Emissions / Emissions to air,kilogram,9.856843356524257e-09
Zinc,Emissions / Emissions to soil,kilogram,9.852757052574032e-09
Iron,Emissions / Emissions to soil,kilogram,9.566001974673227e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,9.468472913623188e-09
Calcium,Emissions / Emissions to air,kilogram,9.462762938665887e-09
Formaldehyde,Emissions / Emissions to air,kilogram,9.321062153618257e-09
Arsenic,Emissions / Emissions to water,kilogram,8.883364184460065e-09
tungsten,Emissions / Emissions to water,kilogram,8.7451375903578e-09
Antimony-125,Emissions / Emissions to water,kilo Becquerel,8.662557601264242e-09
Cesium-134,Emissions / Emissions to water,kilo Becquerel,8.581960699190792e-09
Acetic Acid,Emissions / Emissions to air,kilogram,8.5088011322227e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,8.41812007304213e-09
Ethyl Benzene,Emissions / Emissions to water,kilogram,8.330074395164712e-09
To Unspecified,Land use / Land transformation,square meter,8.114542649560645e-09
Argon-41,air,kilo Becquerel,7.920125976244355e-09
Radium-228,air,kilo Becquerel,7.637819049227727e-09
Nitrogen,water,kilogram,7.477885509289486e-09
Methanol,Emissions / Emissions to air,kilogram,7.467476051876397e-09
Silicon,Emissions / Emissions to air,kilogram,7.030642239795594e-09
Sulfur,Resources / Resources from ground,kilogram,6.946720328747868e-09
Zinc-65,water,kilo Becquerel,6.831868661970159e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,6.767816914512716e-09
Boron,Emissions / Emissions to soil,kilogram,6.660701985708903e-09
Thorium-232,emissions to air / low. pop.,kilo Becquerel,6.576298151584492e-09
fluorane,Emissions / Emissions to air,kilogram,6.5745945318087605e-09
Strontium,Emissions / Emissions to soil,kilogram,6.5702582675444486e-09
Ethane,Emissions / Emissions to air,kilogram,6.518194842628542e-09
"Oils, unspecified",Emissions / Emissions to soil,kilogram,6.4971841858479474e-09
Thorium-234,air,kilo Becquerel,6.363460212984583e-09
Protactinium-234,air,kilo Becquerel,6.361428351082086e-09
Zinc,Emissions / Emissions to air,kilogram,6.2149151865162e-09
Cumene,Emissions / Emissions to water,kilogram,6.191234243202281e-09
selenium,Emissions / Emissions to water,kilogram,6.089844515694593e-09
"Metamorphous rock, graphite containing",resources / in ground,kilogram,6.043800633759813e-09
Manganese-54,Emissions / Emissions to water,kilo Becquerel,5.934890399817251e-09
Cyanide,Emissions / Emissions to water,kilogram,5.886002078503921e-09
"Oils, biogenic",emissions to soil / industrial,kilogram,5.875124501981381e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,5.866645689408985e-09
Iodine-133,Emissions / Emissions to air,kilo Becquerel,5.86265203486692e-09
Heptane,Emissions / Emissions to air,kilogram,5.63015423752421e-09
Potassium,air,kilogram,5.40022326663196e-09
Acetic Acid,Emissions / Emissions to air,kilogram,5.341400795427694e-09
Toluene,Emissions / Emissions to air,kilogram,5.1712451886595184e-09
Gypsum,resources / in ground,kilogram,5.0588787407618635e-09
cadmium,Emissions / Emissions to water,kilogram,4.996233003753747e-09
Acrolein,Emissions / Emissions to air,kilogram,4.972677571529853e-09
Tin atom,Resources / Resources from ground,kilogram,4.9723154859173264e-09
Butane,Emissions / Emissions to air,kilogram,4.840091776473045e-09
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,4.754510257788091e-09
Calcium,Emissions / Emissions to soil,kilogram,4.743769740860339e-09
Iron,Emissions / Emissions to air,kilogram,4.73224299837217e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,4.634087482594499e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,4.6000213542098456e-09
Nickel,Emissions / Emissions to water,kilogram,4.5641656201322735e-09
Xenon-131m,air,kilo Becquerel,4.458512404640764e-09
Lead,Emissions / Emissions to air,kilogram,4.455417403014545e-09
Iodine-129,Emissions / Emissions to water,kilo Becquerel,4.394308084363042e-09
Silicon,Emissions / Emissions to soil,kilogram,4.330522272078635e-09
Magnesium,Emissions / Emissions to air,kilogram,4.275498601534283e-09
Benzene,Emissions / Emissions to air,kilogram,4.222194943276621e-09
Chrysotile,resources / in ground,kilogram,4.2160873971568695e-09
Thorium-228,air,kilo Becquerel,4.128201921606952e-09
Water,air,cubic meter,4.019154160028597e-09
Ethylene,Emissions / Emissions to air,kilogram,3.934473276951067e-09
Benzaldehyde,Emissions / Emissions to air,kilogram,3.8487064779734e-09
Xylene,Emissions / Emissions to air,kilogram,3.802168509581027e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,3.778768077273642e-09
Copper,Emissions / Emissions to water,kilogram,3.751741793855207e-09
Ethyl Benzene,Emissions / Emissions to water,kilogram,3.737396786217487e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,3.723717945386135e-09
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,3.6497564792958353e-09
Propylene,Emissions / Emissions to water,kilogram,3.602267419877017e-09
Xylene,Emissions / Emissions to air,kilogram,3.523124538350427e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,3.422279298140419e-09
"Wood, primary forest, standing",resources / biotic,cubic meter,3.3917356146205674e-09
Copper,Emissions / Emissions to air,kilogram,3.325994490763249e-09
chromium,Emissions / Emissions to soil,kilogram,3.284281807983342e-09
Sodium,air,kilogram,3.2683975502920924e-09
bromine,Emissions / Emissions to water,kilogram,3.171910443662275e-09
Magnesium,Emissions / Emissions to air,kilogram,3.1486926087825953e-09
Phosphorus,Emissions / Emissions to water,kilogram,3.13559074155227e-09
Toluene,Emissions / Emissions to air,kilogram,3.129796713317653e-09
Rubidium,water,kilogram,3.1030981702347916e-09
Silicon,Emissions / Emissions to water,kilogram,3.098024690954861e-09
"Oils, biogenic",emissions to soil / forestry,kilogram,2.9880905285353984e-09
Propylene,Emissions / Emissions to air,kilogram,2.883947404035411e-09
Xylene,Emissions / Emissions to air,kilogram,2.8681754628437257e-09
Lead,Emissions / Emissions to air,kilogram,2.8299938534174926e-09
M-xylene,Emissions / Emissions to air,kilogram,2.7530504536133696e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,2.6939021717864623e-09
Methanol,Emissions / Emissions to air,kilogram,2.685298153131337e-09
Ulexite,resources / in ground,kilogram,2.6495717151998513e-09
"Hydrocarbons, Chlorinated",air,kilogram,2.6176397014015397e-09
Acetic Acid,Emissions / Emissions to air,kilogram,2.6048074227011565e-09
Cumene,Emissions / Emissions to air,kilogram,2.5764762268640104e-09
Propylene,Emissions / Emissions to air,kilogram,2.571706424657902e-09
Uranium-235,Emissions / Emissions to air,kilo Becquerel,2.5433752241408866e-09
Toluene,Emissions / Emissions to air,kilogram,2.538950114894344e-09
Nickel,Emissions / Emissions to water,kilogram,2.4941157765002798e-09
Ethane,Emissions / Emissions to air,kilogram,2.413481703165588e-09
Formic Acid,Emissions / Emissions to air,kilogram,2.3813965243896137e-09
Zinc,Emissions / Emissions to water,kilogram,2.345670257859057e-09
"Volume Occupied, Underground Deposit",land use,cubic meter,2.286625587316297e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,2.2852755770829794e-09
Acetone,Emissions / Emissions to air,kilogram,2.243925569606362e-09
Iodine-131,Emissions / Emissions to water,kilo Becquerel,2.162508154549569e-09
Talc,resources / in ground,kilogram,2.1568830040449676e-09
Aluminium,Emissions / Emissions to water,kilogram,2.1308194299630246e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,2.1267867159111392e-09
"Acidity, unspecified",emissions to water / river,kilogram,2.114620520703892e-09
Titanium,Emissions / Emissions to air,kilogram,2.061746591320684e-09
thallium,Emissions / Emissions to water,kilogram,2.030471795307835e-09
Thorium-232,emissions to water / ocean,kilo Becquerel,2.009190540232421e-09
Copper,Emissions / Emissions to air,kilogram,1.958276652444974e-09
Fluorine,Emissions / Emissions to air,kilogram,1.9237217889980977e-09
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.878442676443005e-09
Sodium,air,kilogram,1.8547093205966317e-09
Nickel,Emissions / Emissions to air,kilogram,1.841666025011814e-09
Carbon-14,Emissions / Emissions to water,kilo Becquerel,1.8401111400562523e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,1.6906694878014426e-09
Bauxite,soil,kilogram,1.6719390992112043e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,1.6683909696719053e-09
Molybdenum,Emissions / Emissions to water,kilogram,1.6676004935348875e-09
Antimony,Emissions / Emissions to air,kilogram,1.665024891610756e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.6502310161503854e-09
Propylene,Emissions / Emissions to air,kilogram,1.618088638161772e-09
Technetium-99m,water,kilo Becquerel,1.5944312402439982e-09
Ethylene,Emissions / Emissions to water,kilogram,1.5903295382230852e-09
Styrene,Emissions / Emissions to air,kilogram,1.5869783563005102e-09
Manganese,Emissions / Emissions to water,kilogram,1.564198726505577e-09
Chromium,Emissions / Emissions to air,kilogram,1.5588218086164747e-09
Silicon,Emissions / Emissions to air,kilogram,1.5544388584819496e-09
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,1.4735083694795954e-09
Soil,soil,kilogram,1.4601278488705861e-09
Lead(2+),Emissions / Emissions to water,kilogram,1.452883247156622e-09
Boron,Emissions / Emissions to air,kilogram,1.4327838304896431e-09
Copper,Emissions / Emissions to water,kilogram,1.4061961446434798e-09
Oxygen,air,kilogram,1.3965524006752543e-09
Rubidium,water,kilogram,1.390171742696258e-09
Cyanide,Emissions / Emissions to water,kilogram,1.3758933873865625e-09
Polonium-210,water,kilo Becquerel,1.3498598906208802e-09
"Oils, biogenic",emissions to soil / unspecified,kilogram,1.3459196554830498e-09
Nickel,Emissions / Emissions to air,kilogram,1.3452787033561124e-09
Barium(2+),Emissions / Emissions to water,kilogram,1.2895779365607879e-09
Pentane,Emissions / Emissions to air,kilogram,1.2745011246241112e-09
Strontium-89,water,kilo Becquerel,1.2524429752225203e-09
Trifluoromethane,Emissions / Emissions to air,kilogram,1.2506591014252198e-09
Propane,Emissions / Emissions to air,kilogram,1.2493481507244796e-09
Ethyl Acetate,Emissions / Emissions to air,kilogram,1.1567507857871368e-09
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,1.156660519395729e-09
Silicon,Emissions / Emissions to air,kilogram,1.1343695108941344e-09
Cyanide,Emissions / Emissions to air,kilogram,1.125618688142969e-09
O-xylene,Emissions / Emissions to air,kilogram,1.123704586103478e-09
Aluminium,Emissions / Emissions to soil,kilogram,1.1015381674109623e-09
Chromium,Emissions / Emissions to water,kilogram,1.0792059600721993e-09
Mercury,Emissions / Emissions to water,kilogram,1.0726747870373482e-09
Copper,Emissions / Emissions to water,kilogram,1.0618787627448003e-09
Bromine,Emissions / Emissions to air,kilogram,1.049483510723642e-09
Metazachlor,Emissions / Emissions to soil,kilogram,1.044231312359112e-09
Nitrogen,water,kilogram,1.0442262127488309e-09
Sulfite,water,kilogram,1.0420053579230217e-09
Cobalt,Emissions / Emissions to water,kilogram,1.0390095692149788e-09
Sulfur,Emissions / Emissions to soil,kilogram,1.0251302988779583e-09
Antimony,Emissions / Emissions to water,kilogram,9.988122370968846e-10
Argon,air,kilogram,9.853115141095285e-10
"Urban, Continuously Built",Land use / Land occupation,square meter-year,9.773176817311353e-10
Tellurium-123m,water,kilo Becquerel,9.482688771536817e-10
Nitrite,Emissions / Emissions to water,kilogram,9.102088784781643e-10
Heptane,Emissions / Emissions to air,kilogram,9.057824570895773e-10
Lead-210,water,kilo Becquerel,8.870920410081401e-10
Lead(2+),Emissions / Emissions to water,kilogram,8.705407500639853e-10
Methanol,Emissions / Emissions to air,kilogram,8.686091217757792e-10
Acetylene,Emissions / Emissions to air,kilogram,8.637211479552808e-10
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,8.609025201116413e-10
Arsenic,Emissions / Emissions to water,kilogram,8.453101509200036e-10
Nickel,Emissions / Emissions to air,kilogram,8.451581230374535e-10
Bromine,natural resource,kilogram,8.145566435821852e-10
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,7.896929974150759e-10
Aluminium,Emissions / Emissions to air,kilogram,7.706310018184973e-10
Bromide ion,Emissions / Emissions to water,kilogram,7.670305151154237e-10
Phenol,Emissions / Emissions to air,kilogram,7.653546574129055e-10
Glyphosate,Emissions / Emissions to soil,kilogram,7.627698218443957e-10
Arsenic,Emissions / Emissions to air,kilogram,7.560098808745753e-10
Iron,Emissions / Emissions to air,kilogram,7.22082877021677e-10
"To Arable, Fallow",Land use / Land transformation,square meter,7.211693458995517e-10
Manganese,Emissions / Emissions to air,kilogram,7.099654696274007e-10
Nickel,Emissions / Emissions to water,kilogram,7.068415997196287e-10
Sulfate Ion,air,kilogram,7.039451422296932e-10
Sodium-24,water,kilo Becquerel,7.004335507367138e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,6.970092324412863e-10
Titanium,Emissions / Emissions to water,kilogram,6.882069753852639e-10
"Sand, resource correction",resources / in ground,kilogram,6.813094602356603e-10
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,6.787904962685259e-10
Furan,Emissions / Emissions to air,kilogram,6.761921859827281e-10
Acetone,Emissions / Emissions to air,kilogram,6.653340136729791e-10
Sulfate Ion,air,kilogram,6.496933849164105e-10
Barium(2+),Emissions / Emissions to air,kilogram,6.396290919494908e-10
iodide,Emissions / Emissions to water,kilogram,6.120089120893056e-10
Methane (biogenic),Emissions / Emissions to air,kilogram,6.114771059177991e-10
Seabed,land use,square meter-year,6.101242393234978e-10
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,6.072036656471796e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,5.970191147707726e-10
Cobalt-57,water,kilo Becquerel,5.84206105477852e-10
Cobalt,Emissions / Emissions to air,kilogram,5.622462820084858e-10
Butene,Emissions / Emissions to air,kilogram,5.6151450759699e-10
Zinc,Emissions / Emissions to air,kilogram,5.54022862552844e-10
Cadmium,Emissions / Emissions to water,kilogram,5.490628932716003e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,5.468816329686421e-10
Magnesium,Emissions / Emissions to soil,kilogram,5.285736045153216e-10
Radon-220,air,kilo Becquerel,5.225758369968376e-10
Chromium,Emissions / Emissions to soil,kilogram,5.21387665438095e-10
Zinc(2+),Emissions / Emissions to soil,kilogram,5.213516869950101e-10
"From Arable, Fallow",Land use / Land transformation,square meter,5.170232322609e-10
Titanium,Emissions / Emissions to water,kilogram,5.163478580068173e-10
Vanadium,Emissions / Emissions to water,kilogram,5.143370117841983e-10
Acetylene,Emissions / Emissions to air,kilogram,5.098395274479271e-10
Iodine,Emissions / Emissions to air,kilogram,4.931325838191848e-10
Ethanol,Emissions / Emissions to air,kilogram,4.82179160513804e-10
Phosphorus,Emissions / Emissions to air,kilogram,4.704102446070798e-10
Isopropanol,Emissions / Emissions to air,kilogram,4.676433967047159e-10
Cyanide,Emissions / Emissions to air,kilogram,4.648294972872082e-10
"1,3-Butadiene",Emissions / Emissions to air,kilogram,4.477612747947303e-10
Nitrite,Emissions / Emissions to water,kilogram,4.417997330299563e-10
Cadmium,Emissions / Emissions to water,kilogram,4.391327122512186e-10
Formaldehyde,Emissions / Emissions to water,kilogram,4.383325478868573e-10
Chromium(3+),Emissions / Emissions to water,kilogram,4.344622649498252e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,4.3026933707978873e-10
Titanium,Emissions / Emissions to air,kilogram,4.160478249963154e-10
Diflubenzuron,Emissions / Emissions to soil,kilogram,4.1468755130990904e-10
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,4.1061614268363663e-10
Manganese,Emissions / Emissions to air,kilogram,4.0554256355472494e-10
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,4.004985711194204e-10
Chlorine,Emissions / Emissions to air,kilogram,3.916456058502767e-10
Cinnabar,soil,kilogram,3.886492089937543e-10
Acetic Acid,Emissions / Emissions to water,kilogram,3.8773830438467895e-10
Tin atom,Emissions / Emissions to water,kilogram,3.8463499359806107e-10
Carbon black,emissions to air / unspecified,kilogram,3.7371361165204817e-10
Niobium-95,water,kilo Becquerel,3.629630006892713e-10
Acetonitrile,Emissions / Emissions to air,kilogram,3.560482599851079e-10
fluoride,Emissions / Emissions to soil,kilogram,3.520409754577561e-10
Tin atom,Emissions / Emissions to air,kilogram,3.464941479171972e-10
Benzo[a]pyrene,Emissions / Emissions to water,kilogram,3.4601170137182823e-10
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,3.3831269793285784e-10
copper,Emissions / Emissions to soil,kilogram,3.364699314141138e-10
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,3.355957302363065e-10
Chromium(3+),Emissions / Emissions to air,kilogram,3.274808790071279e-10
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,3.176380358240006e-10
Acrolein,Emissions / Emissions to air,kilogram,3.123717318768199e-10
Cesium,Emissions / Emissions to water,kilogram,3.103098214328329e-10
Bromine,Emissions / Emissions to air,kilogram,3.0737722723863443e-10
silver,Emissions / Emissions to water,kilogram,3.022131239174586e-10
Strontium,Emissions / Emissions to air,kilogram,2.9745447259166863e-10
Terpenes,air,kilogram,2.967068647500364e-10
Potassium,soil,kilogram,2.883728462836508e-10
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,2.830307197648469e-10
Lead,Emissions / Emissions to air,kilogram,2.8295100264318627e-10
HFC-152a,Emissions / Emissions to air,kilogram,2.826754820674036e-10
Magnesium,Emissions / Emissions to air,kilogram,2.8239484613948464e-10
Manganese,Emissions / Emissions to air,kilogram,2.797657655569433e-10
Glutaraldehyde,Emissions / Emissions to water,kilogram,2.7766230865557043e-10
Oxygen,natural resource,kilogram,-2.776334745938627e-10
Silver,Resources / Resources from ground,kilogram,2.762326956275898e-10
Mercury,Emissions / Emissions to air,kilogram,2.7090011376291036e-10
Nitrate,Emissions / Emissions to air,kilogram,2.708738110383666e-10
Tetrachloroethylene,Emissions / Emissions to air,kilogram,2.6949862276666464e-10
Copper,Emissions / Emissions to air,kilogram,2.67423200106544e-10
arsenic,Emissions / Emissions to soil,kilogram,2.6273925398900394e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,2.617886886710715e-10
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,2.596504977829508e-10
Arsenic,Emissions / Emissions to water,kilogram,2.5927811188846137e-10
Barium(2+),Emissions / Emissions to air,kilogram,2.591628463491941e-10
Lead(2+),Emissions / Emissions to water,kilogram,2.5730230699255155e-10
Thorium-230,Emissions / Emissions to air,kilo Becquerel,2.446180065961854e-10
Lead,Emissions / Emissions to air,kilogram,2.3929754692935873e-10
Fluorine,Emissions / Emissions to air,kilogram,2.3833544462659273e-10
Toluene,Emissions / Emissions to water,kilogram,2.359388999437923e-10
Sulfur,Emissions / Emissions to water,kilogram,2.2954238102359327e-10
Iodine,Emissions / Emissions to air,kilogram,2.288789414153515e-10
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,2.2603553540789278e-10
Cypermethrin,Emissions / Emissions to soil,kilogram,2.258870430339922e-10
Cerium,natural resource,kilogram,2.2506385752881656e-10
Carbofuran,Emissions / Emissions to soil,kilogram,2.2229520650588821e-10
Selenium,Emissions / Emissions to water,kilogram,2.1902566216774309e-10
Cadmium,Emissions / Emissions to air,kilogram,2.135132695467418e-10
Selenium,Emissions / Emissions to air,kilogram,2.1275310768157315e-10
Hexane,Emissions / Emissions to air,kilogram,2.1141800735553872e-10
Lanthanum-140,water,kilo Becquerel,2.0278560013534197e-10
Zinc,Emissions / Emissions to air,kilogram,2.027240357140562e-10
Vanadium,Emissions / Emissions to air,kilogram,1.958228023218034e-10
Phenol,Emissions / Emissions to water,kilogram,1.9520845699356378e-10
Tungsten,Emissions / Emissions to water,kilogram,1.921889688456383e-10
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.916458580148077e-10
Silver,Emissions / Emissions to water,kilogram,1.9046723468690227e-10
Trifluralin,Emissions / Emissions to soil,kilogram,1.8738458772346377e-10
Mercury,Emissions / Emissions to air,kilogram,1.8484852958901097e-10
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,1.8364944622256394e-10
barium,Emissions / Emissions to air,kilogram,1.828829591933064e-10
Barium-140,water,kilo Becquerel,1.8122459507988434e-10
M-xylene,Emissions / Emissions to air,kilogram,1.7129454037475657e-10
HFC-134a,Emissions / Emissions to air,kilogram,1.7112550717344833e-10
arsenic,Emissions / Emissions to air,kilogram,1.6735517331985335e-10
Molybdenum,Emissions / Emissions to air,kilogram,1.6616670562503787e-10
Chlorobenzene,Emissions / Emissions to water,kilogram,1.6516493771893416e-10
Butene,Emissions / Emissions to air,kilogram,1.6268363584002015e-10
Sulfide ion,water,kilogram,1.62525327161102e-10
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.604264264135842e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.5802863359595086e-10
Copper,Emissions / Emissions to air,kilogram,1.580090902716363e-10
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,1.5756032074955891e-10
Cadmium,Emissions / Emissions to air,kilogram,1.562096840100728e-10
Hypochlorite,water,kilogram,1.5404188132573322e-10
Scandium,water,kilogram,1.5391937562644368e-10
Propionic Acid,Emissions / Emissions to air,kilogram,1.4963884428289336e-10
Xylene,Emissions / Emissions to water,kilogram,1.4770678324961825e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.473325971332409e-10
M-xylene,Emissions / Emissions to air,kilogram,1.4623989942471113e-10
Shale,soil,kilogram,1.4560283298392625e-10
Benzene,Emissions / Emissions to water,kilogram,1.4101126546703376e-10
Cesium,Emissions / Emissions to water,kilogram,1.3901717624454897e-10
Fluosilicic Acid,water,kilogram,1.3395945255108878e-10
Tin atom,Emissions / Emissions to air,kilogram,1.3317600332736244e-10
Sodium,air,kilogram,1.314278507110968e-10
Calcium,Emissions / Emissions to air,kilogram,1.3107882022002494e-10
Ethylene,Emissions / Emissions to water,kilogram,1.3013994439235771e-10
Methanol,Emissions / Emissions to water,kilogram,1.297772748838893e-10
glyphosate,Emissions / Emissions to soil,kilogram,1.2511868689902777e-10
Manganese,Emissions / Emissions to soil,kilogram,1.2330827724573429e-10
To Agriculture,Land use / Land transformation,square meter,1.2282015393291024e-10
Tebuconazole,Emissions / Emissions to soil,kilogram,1.2233745288457006e-10
Iodine-133,water,kilo Becquerel,1.21976523904592e-10
From Agriculture,Land use / Land transformation,square meter,1.1601974697497018e-10
strontium,Emissions / Emissions to air,kilogram,1.147331783979834e-10
Vermiculite,soil,kilogram,1.1388763639134094e-10
Formaldehyde,Emissions / Emissions to water,kilogram,1.1338398661530854e-10
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.133465130910639e-10
Scandium,air,kilogram,1.1300786990184481e-10
Iodine,natural resource,kilogram,1.1062953737153497e-10
Zirconium-95,water,kilo Becquerel,1.0865011821706399e-10
Bromotrifluoromethane,Emissions / Emissions to air,kilogram,1.073972700862124e-10
Ethylenediamine,Emissions / Emissions to air,kilogram,1.0729926951304198e-10
Potassium-40,water,kilo Becquerel,1.0721901544797474e-10
Calcium,Emissions / Emissions to air,kilogram,1.0718954716420018e-10
Selenium,Emissions / Emissions to air,kilogram,1.0667770653274967e-10
Borax,resources / in ground,kilogram,1.0641521267767111e-10
Kieserite,soil,kilogram,1.058913538138504e-10
"1,3-Butadiene",Emissions / Emissions to air,kilogram,1.0491475071437699e-10
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,1.0489662525740339e-10
Chromium,Emissions / Emissions to soil,kilogram,1.0303415637554081e-10
Phosphorus,Emissions / Emissions to water,kilogram,1.0252625175524491e-10
Propylene Oxide,Emissions / Emissions to water,kilogram,1.0139095832134365e-10
Styrene,Emissions / Emissions to air,kilogram,9.868506592423853e-11
Napropamide,Emissions / Emissions to soil,kilogram,9.809092613395996e-11
Chromium,Emissions / Emissions to water,kilogram,9.5921505679189e-11
Potassium,air,kilogram,9.490318649437175e-11
Phosphorus,Emissions / Emissions to water,kilogram,9.340914879250452e-11
Barium(2+),Emissions / Emissions to air,kilogram,9.323489000074369e-11
Nitrate,Emissions / Emissions to air,kilogram,9.316679582056781e-11
Chromium,Emissions / Emissions to air,kilogram,9.186525999057674e-11
zinc,Emissions / Emissions to soil,kilogram,9.141669631156077e-11
Sodium bromide,resources / unspecified,kilogram,9.055494909551119e-11
Strontium(2+),Emissions / Emissions to air,kilogram,8.92286784038327e-11
Hydroxide,water,kilogram,8.853188128584478e-11
Silver,Emissions / Emissions to water,kilogram,8.758837555316101e-11
Ammonium,Emissions / Emissions to water,kilogram,8.708278346756681e-11
Chlorine,Emissions / Emissions to water,kilogram,8.671477339610377e-11
Endosulfan,Emissions / Emissions to soil,kilogram,8.606722870449485e-11
Propylene Oxide,Emissions / Emissions to air,kilogram,8.513829354221037e-11
