flow,compartment,unit,amount
Chromium VI,"emissions to water / groundwater, long-term",kilogram,2.0425911924849407e-05
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,1.9729476488959583e-05
Nickel,Emissions / Emissions to water,kilogram,1.968966793947432e-05
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,1.9506734691232557e-05
Benzene,Emissions / Emissions to air,kilogram,1.948230261401418e-05
Bromine,Emissions / Emissions to water,kilogram,1.9164049397528292e-05
Bromine,Emissions / Emissions to air,kilogram,1.907459980651136e-05
Hexane,Emissions / Emissions to air,kilogram,1.8364826958559616e-05
Hydrogen,air,kilogram,1.808045845914362e-05
Chlorate ion,Emissions / Emissions to water,kilogram,1.7816343946907746e-05
Metolachlor,Emissions / Emissions to soil,kilogram,1.731525221597629e-05
Copper(2+),Emissions / Emissions to soil,kilogram,-1.6776954378911156e-05
arsenic,Emissions / Emissions to water,kilogram,1.6443091113677616e-05
