flow,compartment,unit,amount
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,1.0823044726244417e-06
Formaldehyde,Emissions / Emissions to air,kilogram,1.0800175520329267e-06
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.076068872566781e-06
Water,Emissions / Emissions to water,cubic meter,1.0672651585790346e-06
lead,Emissions / Emissions to water,kilogram,1.0543411533870927e-06
Butane,Emissions / Emissions to air,kilogram,1.0424069048917824e-06
Ethane,Emissions / Emissions to air,kilogram,1.0253175825004544e-06
From Mineral Extraction Site,Land use / Land transformation,square meter,1.0234713273032063e-06
Carbonate Ion,water,kilogram,9.462376525531676e-07
beryllium,Emissions / Emissions to water,kilogram,9.412850530769173e-07
Sodium,soil,kilogram,9.410105258915075e-07
Fluorine,natural resource,kilogram,9.2533821770556e-07
Particles (PM10),Emissions / Emissions to air,kilogram,9.21961428111492e-07
"Oils, biogenic",emissions to soil / unspecified,kilogram,9.10283360275296e-07
Particles (> PM10),air,kilogram,9.048456658201847e-07
Colemanite,soil,kilogram,8.917643508218342e-07
iron,Emissions / Emissions to soil,kilogram,8.774865438974413e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,8.438316572988536e-07
iron,Emissions / Emissions to air,kilogram,8.377640297754685e-07
Sulfite,water,kilogram,8.19232184999202e-07
To Pasture/meadow,Land use / Land transformation,square meter,8.1456630134151e-07
Pentane,Emissions / Emissions to air,kilogram,8.057875534933717e-07
"DOC, Dissolved Organic Carbon",water,kilogram,7.919624796029501e-07
cadmium,Emissions / Emissions to water,kilogram,7.867073356653893e-07
Aluminium,Emissions / Emissions to air,kilogram,7.704061410996715e-07
Carbonate Ion,water,kilogram,7.142806569008081e-07
Propane,Emissions / Emissions to air,kilogram,7.128060861495286e-07
Sulfate Ion,air,kilogram,7.093629805007099e-07
Potassium,air,kilogram,6.839064266851752e-07
Propane,Emissions / Emissions to air,kilogram,6.780459725468126e-07
To Inland Water Bodies,land use,square meter,6.745391641579727e-07
Bromine,Emissions / Emissions to air,kilogram,6.668312539057896e-07
Silicon,Emissions / Emissions to air,kilogram,6.469176911760252e-07
Formaldehyde,Emissions / Emissions to air,kilogram,6.456154323741759e-07
"Carboxylic Acids, Unspecified",water,kilogram,6.376771105863989e-07
tungsten,Emissions / Emissions to water,kilogram,6.295856758069814e-07
Hydrogen Chloride,Emissions / Emissions to air,kilogram,6.148541432853164e-07
Particles (PM2.5),Emissions / Emissions to air,kilogram,6.146409570028642e-07
Sand,soil,kilogram,6.039257927824654e-07
Chromium-51,water,kilo Becquerel,5.830586240034542e-07
"Water, salt, sole",resources / in water,cubic meter,5.673529396879922e-07
Benzene,Emissions / Emissions to air,kilogram,5.604576650689199e-07
tin,Emissions / Emissions to water,kilogram,5.589446777879417e-07
Ammonium,Emissions / Emissions to water,kilogram,5.51022520761765e-07
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,5.373207699189497e-07
