flow,compartment,unit,amount
Barium(2+),Emissions / Emissions to water,kilogram,1.12525032448568
Thorium-232,emissions to water / river,kilo Becquerel,1.1248649512061966
Ozone,air,kilogram,1.1216329548682522
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.1156091861237651
sulfur,Emissions / Emissions to soil,kilogram,1.1075109970216013
Talc,resources / in ground,kilogram,1.0996672022207359
Cadmium,Emissions / Emissions to air,kilogram,1.0737846935599855
Magnesium,natural resource,kilogram,1.0293871151370542
Waste water/m3,emissions to water / unspecified,cubic meter,1.0147859600031375
"Water, salt, sole",resources / in water,cubic meter,1.0115956276058546
Zinc,Emissions / Emissions to water,kilogram,0.9791597565138243
Hexane,Emissions / Emissions to air,kilogram,0.9660793195041871
Thorium-230,Emissions / Emissions to air,kilo Becquerel,0.9619607525817853
To Unspecified,Land use / Land transformation,square meter,0.9265890259741395
Barium(2+),Emissions / Emissions to soil,kilogram,0.9229257956561572
Lead,Emissions / Emissions to air,kilogram,0.9070354796376272
fluorane,Emissions / Emissions to air,kilogram,0.9018978346841546
Calcium,Emissions / Emissions to air,kilogram,0.8768890131105888
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,0.8526223557231839
Argon-41,air,kilo Becquerel,0.8346315632188682
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,0.8261798835971523
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,0.823359495379883
Hexane,Emissions / Emissions to air,kilogram,0.8227364705048443
Arsenic,Emissions / Emissions to water,kilogram,0.8023911188206921
Chromium-51,water,kilo Becquerel,0.7993856923209813
Butane,Emissions / Emissions to air,kilogram,0.7838273536822079
Potassium-40,air,kilo Becquerel,0.7803416137166657
Benzene,Emissions / Emissions to air,kilogram,0.7783433821465582
Iodide Ion,Emissions / Emissions to water,kilogram,0.7669404321673727
silver,Emissions / Emissions to water,kilogram,0.7642728787087646
Phosphate,Emissions / Emissions to water,kilogram,0.7577513523477546
Ethane,Emissions / Emissions to air,kilogram,0.6896831858726451
Ethylene,Emissions / Emissions to air,kilogram,0.6488618667154279
Potassium,soil,kilogram,0.6462320213025102
Aluminium,Emissions / Emissions to water,kilogram,0.637790104019145
"Energy, Geothermal, Converted",natural resource,megajoule,0.6363862457866243
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,0.6165654809566719
Chlorate ion,Emissions / Emissions to water,kilogram,0.6070876368516029
Sulfur,Resources / Resources from ground,kilogram,0.5995283907930005
Antimony-124,Emissions / Emissions to water,kilo Becquerel,0.5861255137729896
Helium,air,kilogram,0.5840999754576816
Sodium chloride,resources / in water,kilogram,0.5671901497124836
Butane,Emissions / Emissions to air,kilogram,0.556340528565066
Bromine,Emissions / Emissions to water,kilogram,0.5562719322679427
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,0.5476921347842758
Tin atom,Emissions / Emissions to air,kilogram,0.5407746897953214
Boron,Emissions / Emissions to air,kilogram,0.5324499017224132
"Hydrocarbons, Chlorinated",air,kilogram,0.5272265649017982
Iodide Ion,Emissions / Emissions to water,kilogram,0.5044124032903867
Calcium,Emissions / Emissions to air,kilogram,0.49130929586295147
Xenon-131m,air,kilo Becquerel,0.46984292788744236
Bromine,Emissions / Emissions to water,kilogram,0.46100943377677883
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,0.4486471420823718
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,0.43850169666906713
Antimony-125,Emissions / Emissions to water,kilo Becquerel,0.4377431752615735
Nickel,Emissions / Emissions to water,kilogram,0.43653526623486033
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,0.4301583299992467
Antimony,Emissions / Emissions to air,kilogram,0.41490178257367544
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,0.41129510856322976
Fluorine,Emissions / Emissions to air,kilogram,0.4052194147831211
Molybdenum,Emissions / Emissions to water,kilogram,0.3986359897380704
Sulfur,Emissions / Emissions to water,kilogram,0.398103318035387
