flow,compartment,unit,amount
Lead,Emissions / Emissions to air,kilogram,3.5274883639710254e-07
Nitrogen,air,kilogram,3.5084354322435174e-07
Barium(2+),Emissions / Emissions to water,kilogram,3.432357521351348e-07
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,3.392906353135071e-07
iron,Emissions / Emissions to air,kilogram,3.3318086790663293e-07
sulfur,Emissions / Emissions to soil,kilogram,3.32717269061923e-07
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,3.3194882954421395e-07
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,3.2703962088094015e-07
Sulfur,Emissions / Emissions to water,kilogram,3.2130602923006183e-07
Butane,Emissions / Emissions to air,kilogram,3.1877384535996345e-07
To Inland Water Bodies,land use,square meter,3.1846031997824026e-07
Zinc-65,water,kilo Becquerel,3.134642263041411e-07
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,3.117705967360489e-07
Propane,Emissions / Emissions to air,kilogram,3.0855165546355637e-07
Aluminium,Emissions / Emissions to air,kilogram,3.063924775540927e-07
Barium(2+),Emissions / Emissions to air,kilogram,3.047524530038476e-07
Hexane,Emissions / Emissions to air,kilogram,3.0446122583084446e-07
Selenium,Emissions / Emissions to water,kilogram,2.909967948411037e-07
Iron,Emissions / Emissions to water,kilogram,2.90709075122601e-07
Sulfate Ion,air,kilogram,2.821154437106858e-07
Carbon disulfide,Emissions / Emissions to air,kilogram,2.8040968092719e-07
Barium(2+),Emissions / Emissions to soil,kilogram,2.772643678616152e-07
Cumene,Emissions / Emissions to water,kilogram,2.574580066614597e-07
Thorium-230,Emissions / Emissions to air,kilo Becquerel,2.538616107151772e-07
Tin atom,Emissions / Emissions to air,kilogram,2.521712634086552e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,2.496912242925025e-07
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,2.462931482463205e-07
"Hydrocarbons, Chlorinated",air,kilogram,2.45404503352814e-07
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.444442556304999e-07
Colemanite,soil,kilogram,2.4257209802700057e-07
Phosphorus,Emissions / Emissions to air,kilogram,2.3627031136928792e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,2.350338204755189e-07
Boron,Emissions / Emissions to water,kilogram,2.3049295685086905e-07
beryllium,Emissions / Emissions to water,kilogram,2.2960577812626287e-07
Sulfide ion,water,kilogram,2.2556711769869199e-07
Iodide Ion,Emissions / Emissions to water,kilogram,2.2310841972809907e-07
Butane,Emissions / Emissions to air,kilogram,2.1843985054180206e-07
Benzene,Emissions / Emissions to air,kilogram,2.1612944920548887e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.1406997607888122e-07
Propylene,Emissions / Emissions to water,kilogram,2.0080389492030827e-07
Benzene,Emissions / Emissions to water,kilogram,1.9896791443504636e-07
Potassium,soil,kilogram,1.9441325532040245e-07
Helium,air,kilogram,1.9013126378445156e-07
Radium-228,air,kilo Becquerel,1.9001700823620798e-07
Aluminium,Emissions / Emissions to water,kilogram,1.880058909861334e-07
"Oils, unspecified",Emissions / Emissions to soil,kilogram,1.847836115066996e-07
Manganese-54,Emissions / Emissions to water,kilo Becquerel,1.7492859365663807e-07
"Oils, biogenic",emissions to soil / industrial,kilogram,1.7442285259531227e-07
Soil,soil,kilogram,1.7178340374229756e-07
