flow,compartment,unit,amount
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,3.704822795608811e-09
Manganese,Emissions / Emissions to air,kilogram,3.6662745553756224e-09
Bromine,Emissions / Emissions to water,kilogram,3.5877378737007e-09
Zinc,Emissions / Emissions to air,kilogram,3.5584666947741345e-09
Hydrogen,air,kilogram,3.5456123726981045e-09
Potassium-40,air,kilo Becquerel,3.475185051861128e-09
Strontium-89,water,kilo Becquerel,3.4304096839788113e-09
Calcium,Emissions / Emissions to air,kilogram,3.3760548575493383e-09
Iodide Ion,Emissions / Emissions to water,kilogram,3.3227875447986282e-09
Chromium,Emissions / Emissions to water,kilogram,3.3069459231412825e-09
Benzene,Emissions / Emissions to air,kilogram,3.237339068800797e-09
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,3.2357950387673133e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,3.2349706249321694e-09
fluorane,Emissions / Emissions to air,kilogram,3.213913644385593e-09
Carbon,soil,kilogram,3.2062971539425284e-09
Thorium-234,air,kilo Becquerel,3.0708641121219563e-09
"Oils, Unspecified",Emissions / Emissions to water,kilogram,3.070458612947097e-09
Protactinium-234,air,kilo Becquerel,3.069608647644433e-09
Potassium,air,kilogram,3.051129318330069e-09
"Oils, biogenic",emissions to soil / industrial,kilogram,2.949044505260121e-09
Water,air,cubic meter,2.8971785618740988e-09
beryllium,Emissions / Emissions to water,kilogram,2.8520076457563695e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.8328181184477555e-09
Bromine,Emissions / Emissions to water,kilogram,2.8311172663671006e-09
Boron,Emissions / Emissions to air,kilogram,2.6832726739124813e-09
fluorane,Emissions / Emissions to air,kilogram,2.674851232101276e-09
Sulfur,Emissions / Emissions to water,kilogram,2.591459597896994e-09
Cyanide,Emissions / Emissions to water,kilogram,2.5823353780504413e-09
Tin atom,Resources / Resources from ground,kilogram,2.5775440806377767e-09
Iron,Emissions / Emissions to soil,kilogram,2.4970768404690997e-09
Mercury,Emissions / Emissions to water,kilogram,2.4663411604396066e-09
Iodine-131,Emissions / Emissions to water,kilo Becquerel,2.2385510215410034e-09
Arsenic,Emissions / Emissions to air,kilogram,2.2328188147580877e-09
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,2.2292999116524045e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,2.145496889227366e-09
Acrolein,Emissions / Emissions to air,kilogram,2.052484935905868e-09
Cumene,Emissions / Emissions to water,kilogram,2.050019056156021e-09
Ethane,Emissions / Emissions to air,kilogram,2.0477265244604082e-09
Butane,Emissions / Emissions to air,kilogram,1.979332360508386e-09
Phosphate,Emissions / Emissions to water,kilogram,1.9327063656039224e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.835991998651921e-09
"To Arable, Fallow",Land use / Land transformation,square meter,1.8316724724212614e-09
Chlorate ion,Emissions / Emissions to water,kilogram,1.8074901276187274e-09
Nickel,Emissions / Emissions to water,kilogram,1.7905098758356441e-09
Sodium chloride,resources / in water,kilogram,1.787604710512349e-09
Magnesium,Emissions / Emissions to air,kilogram,1.779013183108131e-09
Ethane,Emissions / Emissions to air,kilogram,1.7660352867656832e-09
Toluene,Emissions / Emissions to air,kilogram,1.7530593341237475e-09
Benzene,Emissions / Emissions to water,kilogram,1.734764632487205e-09
"Hydrocarbons, Chlorinated",air,kilogram,1.7313694765178806e-09
Waste water/m3,emissions to water / unspecified,cubic meter,1.7113190411251752e-09
Arsenic,Emissions / Emissions to water,kilogram,1.708494861626613e-09
Heptane,Emissions / Emissions to air,kilogram,1.6898495245722713e-09
"Metamorphous rock, graphite containing",resources / in ground,kilogram,1.6638834012341902e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.6056545418890188e-09
Propylene,Emissions / Emissions to water,kilogram,1.5991478905753253e-09
Radium-228,air,kilo Becquerel,1.5917834290796696e-09
Benzaldehyde,Emissions / Emissions to air,kilogram,1.5886623685283299e-09
fluorane,Emissions / Emissions to air,kilogram,1.573465398661434e-09
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.5647328134874292e-09
Soil,soil,kilogram,1.5616497056835712e-09
Uranium-235,Emissions / Emissions to air,kilo Becquerel,1.546801591345822e-09
Antimony,Emissions / Emissions to air,kilogram,1.5424251613620263e-09
Sulfur,Resources / Resources from ground,kilogram,1.5178723152835262e-09
Formaldehyde,Emissions / Emissions to air,kilogram,1.5023355371441302e-09
Oxygen,air,kilogram,1.4936538928239395e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,1.4859026468398955e-09
Sodium-24,water,kilo Becquerel,1.4453242582872554e-09
Sodium,air,kilogram,1.4436286112305756e-09
Volatile Organic Compound,Emissions / Emissions to water,kilogram,1.415560090060555e-09
Thorium-232,emissions to air / low. pop.,kilo Becquerel,1.361686763910479e-09
Zinc,Emissions / Emissions to water,kilogram,1.3004633997614191e-09
Lead,Emissions / Emissions to air,kilogram,1.287028563985892e-09
Methanol,Emissions / Emissions to air,kilogram,1.2506191862680509e-09
From Industrial Area,Land use / Land transformation,square meter,1.2464404702463266e-09
Silicon,Emissions / Emissions to soil,kilogram,1.2131078727503766e-09
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,1.183143570787025e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,1.1819922939218472e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,1.181701205959069e-09
Titanium,Emissions / Emissions to air,kilogram,1.1648880199671355e-09
Cobalt-57,water,kilo Becquerel,1.16312864523027e-09
Copper,Emissions / Emissions to air,kilogram,1.1431427086079408e-09
M-xylene,Emissions / Emissions to air,kilogram,1.1363904796330053e-09
Fluorine,Emissions / Emissions to air,kilogram,1.086903940778741e-09
Lithium,Emissions / Emissions to water,kilogram,1.0716435603140817e-09
Sodium,air,kilogram,1.047911864729869e-09
Zinc,Emissions / Emissions to water,kilogram,1.0363395896067211e-09
Manganese,Emissions / Emissions to air,kilogram,1.0195775001392699e-09
Silicon,Emissions / Emissions to soil,kilogram,1.0136414528021242e-09
Ethylene,Emissions / Emissions to air,kilogram,9.984784254458236e-10
Silicon,Emissions / Emissions to air,kilogram,9.860527808057433e-10
Iron,Emissions / Emissions to water,kilogram,9.80258925911129e-10
Propylene,Emissions / Emissions to air,kilogram,9.770091182973948e-10
Boron,Emissions / Emissions to water,kilogram,9.705519263151567e-10
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,9.632665687050898e-10
Xylene,Emissions / Emissions to air,kilogram,9.539362656382306e-10
"From Forest, Extensive",Land use / Land transformation,square meter,9.296463691457461e-10
Calcium,Emissions / Emissions to soil,kilogram,9.269806972476315e-10
"Oils, biogenic",emissions to soil / forestry,kilogram,9.229903659358772e-10
"Oils, biogenic",emissions to soil / unspecified,kilogram,9.159975818599109e-10
Thorium-228,air,kilo Becquerel,8.629185521962167e-10
Cumene,Emissions / Emissions to air,kilogram,8.53113475202078e-10
Toluene,Emissions / Emissions to air,kilogram,8.36392259558079e-10
"From Arable, Fallow",Land use / Land transformation,square meter,8.0913587118638e-10
Copper,Emissions / Emissions to water,kilogram,8.091060019431703e-10
Ethylene,Emissions / Emissions to air,kilogram,8.062431115461838e-10
Pentane,Emissions / Emissions to air,kilogram,7.935678927754156e-10
Cobalt,Emissions / Emissions to air,kilogram,7.672056558148338e-10
Cyanide,Emissions / Emissions to air,kilogram,7.551250820076971e-10
Lithium,Emissions / Emissions to water,kilogram,7.483960004769881e-10
Phenol,Emissions / Emissions to water,kilogram,7.457529273519738e-10
"Sand, resource correction",resources / in ground,kilogram,7.286805651579683e-10
Niobium-95,water,kilo Becquerel,7.192355604649318e-10
Boron,Emissions / Emissions to air,kilogram,7.039706343656186e-10
Fluoride Ion,Emissions / Emissions to water,kilogram,6.841230331193097e-10
Vermiculite,soil,kilogram,6.804079274614877e-10
Tellurium-123m,water,kilo Becquerel,6.791314852649678e-10
Xylene,Emissions / Emissions to air,kilogram,6.756817337514169e-10
Methanol,Emissions / Emissions to air,kilogram,6.663254691554335e-10
Acetic Acid,Emissions / Emissions to air,kilogram,6.602613147035394e-10
Styrene,Emissions / Emissions to air,kilogram,6.546754846542496e-10
Molybdenum,Emissions / Emissions to water,kilogram,6.505466578079363e-10
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,6.494221903111965e-10
Tin atom,Emissions / Emissions to air,kilogram,6.424179103588201e-10
Cadmium,Emissions / Emissions to air,kilogram,6.354966602418165e-10
Vanadium(2+),Emissions / Emissions to air,kilogram,6.307523075743509e-10
Xylene,Emissions / Emissions to air,kilogram,6.281219090447212e-10
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,6.2570679955382e-10
Propane,Emissions / Emissions to air,kilogram,6.255075995144346e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,6.23013250865457e-10
Acetylene,Emissions / Emissions to air,kilogram,6.183695556271951e-10
Lead(2+),Emissions / Emissions to water,kilogram,6.122948013656246e-10
Phosphorus,Emissions / Emissions to soil,kilogram,6.065620842399163e-10
Fluoride Ion,Emissions / Emissions to soil,kilogram,6.065572399674871e-10
"Urban, Continuously Built",Land use / Land occupation,square meter-year,5.95843309999009e-10
Lanthanum-140,water,kilo Becquerel,5.886196858142347e-10
Ulexite,resources / in ground,kilogram,5.792052311637942e-10
Silicon,Emissions / Emissions to air,kilogram,5.750699252201267e-10
Phenol,Emissions / Emissions to air,kilogram,5.662159859900109e-10
Barium-140,water,kilo Becquerel,5.574763956146666e-10
Barium(2+),Emissions / Emissions to air,kilogram,5.557616274383325e-10
Iron,Emissions / Emissions to air,kilogram,5.557415968602309e-10
Fluoride Ion,Emissions / Emissions to water,kilogram,5.48122792978106e-10
Gypsum,resources / in ground,kilogram,5.292170376927617e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,5.257789004062047e-10
Acetic Acid,Emissions / Emissions to air,kilogram,5.193343437057896e-10
Carbon-14,Emissions / Emissions to water,kilo Becquerel,5.042802455111381e-10
Benzene,Emissions / Emissions to air,kilogram,5.030196387172661e-10
silver,Emissions / Emissions to water,kilogram,4.910410041976494e-10
Sulfate Ion,air,kilogram,4.901415355533172e-10
manganese,Emissions / Emissions to soil,kilogram,4.853123001997872e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,4.812459431996885e-10
Artificial Areas,Land use / Land occupation,square meter-year,4.79417102289824e-10
Toluene,Emissions / Emissions to water,kilogram,4.736462906270951e-10
Titanium,Emissions / Emissions to air,kilogram,4.716588312790503e-10
O-xylene,Emissions / Emissions to air,kilogram,4.638410665235762e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,4.6000436396773445e-10
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,4.498943411787712e-10
Kieserite,soil,kilogram,4.467158499555659e-10
Fluorine,Emissions / Emissions to air,kilogram,4.358223604620195e-10
Iodine-133,Emissions / Emissions to air,kilo Becquerel,4.318975328353065e-10
Iodine-135,air,kilo Becquerel,4.22457484652739e-10
Iodine-129,Emissions / Emissions to water,kilo Becquerel,4.156400873075087e-10
Propylene,Emissions / Emissions to air,kilogram,4.0450413602978564e-10
Manganese,Emissions / Emissions to air,kilogram,4.0113090696106226e-10
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,3.982078195002544e-10
Sulfate Ion,air,kilogram,3.9773357097483593e-10
Xylene,Emissions / Emissions to water,kilogram,3.954885747599958e-10
bromine,Emissions / Emissions to water,kilogram,3.8262669894411567e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,3.8045891032157396e-10
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,3.729468332164106e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,3.6672889690980775e-10
Chlorine,Emissions / Emissions to water,kilogram,3.578837239185234e-10
Heptane,Emissions / Emissions to air,kilogram,3.516336531962449e-10
Iodine-133,water,kilo Becquerel,3.4565267620072516e-10
Toluene,Emissions / Emissions to water,kilogram,3.428805955805106e-10
Nitrite,Emissions / Emissions to water,kilogram,3.3513993858165065e-10
Chromium,Emissions / Emissions to air,kilogram,3.3359255997190167e-10
Copper,Emissions / Emissions to water,kilogram,3.3268646139115113e-10
Phenol,Emissions / Emissions to water,kilogram,3.260814736598624e-10
Bauxite,soil,kilogram,3.1398520263087057e-10
Acetic Acid,Emissions / Emissions to air,kilogram,3.1300677488302533e-10
Nickel,Emissions / Emissions to water,kilogram,3.125899093707408e-10
Manganese(2+),Emissions / Emissions to water,kilogram,3.1035696691740153e-10
Dichloromethane,Emissions / Emissions to water,kilogram,3.07678446614749e-10
Benzene,Emissions / Emissions to water,kilogram,3.01633623347076e-10
Oxygen,natural resource,kilogram,-2.9693717178449676e-10
Phosphorus,Emissions / Emissions to water,kilogram,2.903247056827935e-10
ammonium,Emissions / Emissions to water,kilogram,2.89969864524042e-10
Xylene,Emissions / Emissions to water,kilogram,2.815273421450811e-10
Nickel,Emissions / Emissions to air,kilogram,2.7871871908566054e-10
Copper,Emissions / Emissions to water,kilogram,2.78555710880377e-10
Aluminium,Emissions / Emissions to air,kilogram,2.685667763269803e-10
Aluminium,Emissions / Emissions to soil,kilogram,2.677682286281868e-10
Sulfur,Emissions / Emissions to soil,kilogram,2.6256571859163827e-10
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,2.6056050407872336e-10
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,2.595460206591517e-10
Nickel,Emissions / Emissions to air,kilogram,2.559377154090216e-10
Arsenic,Emissions / Emissions to water,kilogram,2.537189030643877e-10
Cobalt,Emissions / Emissions to water,kilogram,2.518317973123379e-10
Antimony,Emissions / Emissions to air,kilogram,2.4696806203822573e-10
Strontium,Emissions / Emissions to air,kilogram,2.4550724974965634e-10
Selenium,Emissions / Emissions to air,kilogram,2.3672243261274515e-10
Acetone,Emissions / Emissions to air,kilogram,2.3644800874528904e-10
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,2.3327685378130084e-10
Bromate,Emissions / Emissions to water,kilogram,2.3108209198116702e-10
Zirconium-95,water,kilo Becquerel,2.2761371902938302e-10
Propylene,Emissions / Emissions to air,kilogram,2.2393171585856435e-10
Nitrogen,water,kilogram,2.2279130035980068e-10
Chlorine,Emissions / Emissions to air,kilogram,2.2127999580431586e-10
Cerium-141,water,kilo Becquerel,2.2106106107133887e-10
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,2.185680890935219e-10
Ethyl Acetate,Emissions / Emissions to air,kilogram,2.1652165781664635e-10
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,2.1650861751394875e-10
Barium-140,air,kilo Becquerel,2.142781228860557e-10
"Wood, primary forest, standing",resources / biotic,cubic meter,2.0716001960927095e-10
Molybdenum-99,water,kilo Becquerel,2.04652869683424e-10
Argon,air,kilogram,2.0338951753683151e-10
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,1.964184875072793e-10
Tetrachloroethylene,Emissions / Emissions to air,kilogram,1.9426615681498582e-10
Tungsten,Emissions / Emissions to water,kilogram,1.9271957018987828e-10
Antimony,Emissions / Emissions to water,kilogram,1.9103532475621222e-10
Zinc,Emissions / Emissions to soil,kilogram,1.8198598904226843e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.8027757101015429e-10
Chromium,Emissions / Emissions to soil,kilogram,1.76690538163993e-10
Sulfite,water,kilogram,1.7161506867415884e-10
Barium(2+),Emissions / Emissions to air,kilogram,1.700385267228757e-10
Butene,Emissions / Emissions to air,kilogram,1.6931627991721937e-10
Manganese,Emissions / Emissions to water,kilogram,1.6603714052301436e-10
Phosphorus,Emissions / Emissions to air,kilogram,1.6599487571499674e-10
Cyanide,Emissions / Emissions to water,kilogram,1.6302665980722862e-10
Tin atom,Emissions / Emissions to air,kilogram,1.6244325203033395e-10
Lead,Emissions / Emissions to air,kilogram,1.5986748273486045e-10
Methanol,Emissions / Emissions to air,kilogram,1.5979344544525547e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,1.592984547276816e-10
Mercury,Emissions / Emissions to air,kilogram,1.5770509496686905e-10
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.5758001129342808e-10
Nitrate,Emissions / Emissions to air,kilogram,1.5304386397690298e-10
Acrolein,Emissions / Emissions to air,kilogram,1.5263343274860586e-10
Boron,Emissions / Emissions to soil,kilogram,1.5253036206769985e-10
Copper,Emissions / Emissions to air,kilogram,1.510942641014743e-10
Acetone,Emissions / Emissions to air,kilogram,1.464546802000905e-10
Chromium,Emissions / Emissions to water,kilogram,1.455350836804885e-10
Formic Acid,Emissions / Emissions to air,kilogram,1.453494575083873e-10
Nitrate,Emissions / Emissions to air,kilogram,1.451110937203075e-10
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,1.449169676227523e-10
Molybdenum,Emissions / Emissions to air,kilogram,1.442987357446176e-10
Bromine,Emissions / Emissions to air,kilogram,1.4109295245126929e-10
Zinc,Emissions / Emissions to air,kilogram,1.3893458593295986e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,1.3600120715473329e-10
Ethanol,Emissions / Emissions to air,kilogram,1.3460407656840024e-10
Lead,Emissions / Emissions to air,kilogram,1.3241400563873911e-10
Cadmium,Emissions / Emissions to water,kilogram,1.3211769846889003e-10
HFC-134a,Emissions / Emissions to air,kilogram,1.2852838567421104e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,1.2780740425667342e-10
Seabed,land use,square meter-year,1.2467728502234701e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,1.2453192904014075e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.2251809903933384e-10
Strontium,Emissions / Emissions to soil,kilogram,1.2196099546232693e-10
fluoride,Emissions / Emissions to soil,kilogram,1.1919792965587257e-10
Antimony-122,water,kilo Becquerel,1.1787760687607954e-10
copper,Emissions / Emissions to soil,kilogram,1.153028058233616e-10
Vanadium,Emissions / Emissions to water,kilogram,1.15179185408787e-10
Zinc,Emissions / Emissions to air,kilogram,1.1453919818829312e-10
Bromine,natural resource,kilogram,1.1447982305253637e-10
Sodium,air,kilogram,1.1430111510391623e-10
Calcium,Emissions / Emissions to air,kilogram,1.139995334040162e-10
Lead(2+),Emissions / Emissions to water,kilogram,1.1317908181434513e-10
Vanadium,Emissions / Emissions to air,kilogram,1.1063999787435444e-10
Ethylene,Emissions / Emissions to water,kilogram,1.1054654399828874e-10
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.0896437485742997e-10
Formaldehyde,Emissions / Emissions to water,kilogram,1.0695406609693922e-10
Bromide ion,Emissions / Emissions to water,kilogram,1.0523327810897342e-10
Magnesium,Emissions / Emissions to air,kilogram,1.0448982798094134e-10
barium,Emissions / Emissions to air,kilogram,1.033289792118922e-10
Magnesium,Emissions / Emissions to soil,kilogram,1.0264923508183106e-10
Cobalt,Resources / Resources from ground,kilogram,1.0020974123373948e-10
Mancozeb,Emissions / Emissions to soil,kilogram,9.926723743362411e-11
Metazachlor,Emissions / Emissions to soil,kilogram,9.795426409932891e-11
Titanium,Emissions / Emissions to water,kilogram,9.716983587281131e-11
arsenic,Emissions / Emissions to air,kilogram,9.455576969754042e-11
Isopropanol,Emissions / Emissions to air,kilogram,9.284310614603566e-11
Toluene,Emissions / Emissions to air,kilogram,9.227411362243423e-11
Selenium,Emissions / Emissions to water,kilogram,9.206223768005583e-11
Iron-59,water,kilo Becquerel,9.185444912052992e-11
Zinc(2+),Emissions / Emissions to soil,kilogram,8.896971328774574e-11
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,8.823076438587962e-11
Polonium-210,water,kilo Becquerel,8.651538114902382e-11
glyphosate,Emissions / Emissions to soil,kilogram,8.515249389342254e-11
M-xylene,Emissions / Emissions to air,kilogram,8.404624042649883e-11
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,8.378374571924133e-11
Fluosilicic Acid,water,kilogram,8.297423353825482e-11
Manganese,Emissions / Emissions to air,kilogram,8.245131798379886e-11
Formaldehyde,Emissions / Emissions to water,kilogram,8.20783742815262e-11
Calcium,Emissions / Emissions to air,kilogram,7.836693856330117e-11
zinc,Emissions / Emissions to soil,kilogram,7.74227497761367e-11
Ethyl Benzene,Emissions / Emissions to water,kilogram,7.735769573634744e-11
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,7.68814564826222e-11
Chlorothalonil,Emissions / Emissions to soil,kilogram,7.643336088717135e-11
Cadmium,Emissions / Emissions to water,kilogram,7.55655345087488e-11
"Volume Occupied, Underground Deposit",land use,cubic meter,7.47081597234364e-11
Acetylene,Emissions / Emissions to air,kilogram,7.11342075199712e-11
HFC-152a,Emissions / Emissions to air,kilogram,7.051207174358945e-11
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,6.984878760929232e-11
Magnesium chloride,resources / in ground,kilogram,6.968051774464443e-11
Bromine,Emissions / Emissions to air,kilogram,6.944669503913244e-11
Iodine,Emissions / Emissions to air,kilogram,6.810300857723456e-11
Carbon black,emissions to air / unspecified,kilogram,6.724875286621636e-11
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,6.549096092714994e-11
strontium,Emissions / Emissions to air,kilogram,6.482431315385216e-11
Scandium,air,kilogram,6.384951306898708e-11
Iodine-131,Emissions / Emissions to water,kilo Becquerel,6.367878860065204e-11
Cerium-144,water,kilo Becquerel,6.285067406317487e-11
Chlorobenzene,Emissions / Emissions to water,kilogram,6.2019372015384e-11
Sulfide ion,water,kilogram,6.177050674185987e-11
Cadmium,Emissions / Emissions to air,kilogram,6.117388740389913e-11
chromium,Emissions / Emissions to soil,kilogram,6.068352081414286e-11
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,5.890585265627308e-11
Silver,Resources / Resources from ground,kilogram,5.890467112493156e-11
Barium(2+),Emissions / Emissions to water,kilogram,5.7834216116826744e-11
Thallium,Emissions / Emissions to air,kilogram,5.745100634728762e-11
Lead-210,water,kilo Becquerel,5.685512788790683e-11
Phenol,Emissions / Emissions to air,kilogram,5.590101028538584e-11
Tebutam,soil,kilogram,5.5197800144992745e-11
Lead,Emissions / Emissions to water,kilogram,5.4514113254689425e-11
Titanium,Emissions / Emissions to air,kilogram,5.3143737258275297e-11
Iodine,Emissions / Emissions to air,kilogram,5.281847365674693e-11
Nitrate,Emissions / Emissions to air,kilogram,5.2639294215743947e-11
Glyphosate,Emissions / Emissions to soil,kilogram,5.199082122822674e-11
Cerium-141,air,kilo Becquerel,5.194666261120296e-11
Methane (biogenic),Emissions / Emissions to air,kilogram,5.1366330546854945e-11
Borax,resources / in ground,kilogram,5.091363452891071e-11
Copper,Emissions / Emissions to air,kilogram,5.079004516027466e-11
Cyanide,Emissions / Emissions to air,kilogram,5.038142103608718e-11
Cerium,natural resource,kilogram,5.02242146627884e-11
Propionic Acid,Emissions / Emissions to air,kilogram,4.959483362979097e-11
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,4.8533439220527884e-11
Styrene,Emissions / Emissions to air,kilogram,4.81579344190162e-11
Lithium,Resources / Resources from ground,kilogram,4.683693046915723e-11
Fluosilicic Acid,air,kilogram,4.609679774633729e-11
Chromium,Emissions / Emissions to air,kilogram,4.6079150151412766e-11
Aluminium,Emissions / Emissions to water,kilogram,4.6021985885272074e-11
Cesium-137,Emissions / Emissions to air,kilo Becquerel,4.573624128437659e-11
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,4.440621638795691e-11
Chrysotile,resources / in ground,kilogram,4.3325800753834294e-11
M-xylene,Emissions / Emissions to air,kilogram,4.2282256440550615e-11
Furan,Emissions / Emissions to air,kilogram,4.127118964041574e-11
Rubidium,water,kilogram,4.044453115201147e-11
Ruthenium-103,water,kilo Becquerel,4.023807594465168e-11
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,4.0163567382679056e-11
Arsenic,Emissions / Emissions to air,kilogram,3.843560821699707e-11
Vanadium(2+),Emissions / Emissions to air,kilogram,3.833402815353887e-11
Diflubenzuron,Emissions / Emissions to soil,kilogram,3.8217626543932255e-11
Acetic Acid,Emissions / Emissions to water,kilogram,3.729315555160984e-11
Cesium-136,water,kilo Becquerel,3.664116083363623e-11
Arsenic,Emissions / Emissions to air,kilogram,3.658899949302597e-11
Ethanolamine,Emissions / Emissions to air,kilogram,3.4896486443096295e-11
O-xylene,Emissions / Emissions to air,kilogram,3.430155410819279e-11
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,3.3872216439974946e-11
Nickel,Emissions / Emissions to air,kilogram,3.2753337527208026e-11
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,3.262807135309599e-11
Potassium,air,kilogram,3.244067134668183e-11
Methanol,Emissions / Emissions to water,kilogram,3.2035500922470385e-11
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,3.158057247656827e-11
Molybdenum,Emissions / Emissions to air,kilogram,3.104743513088212e-11
Boron,Emissions / Emissions to air,kilogram,2.997515186998903e-11
Phosphorus,Emissions / Emissions to air,kilogram,2.997515186998903e-11
"Hydrocarbons, Chlorinated",air,kilogram,2.9804614878096866e-11
Phosphorus,Emissions / Emissions to water,kilogram,2.979262951578498e-11
Sodium bromide,resources / unspecified,kilogram,2.967868831506277e-11
Hypochlorite,water,kilogram,2.9623583034202985e-11
Selenium,Emissions / Emissions to air,kilogram,2.9230958897707624e-11
Radon-220,air,kilo Becquerel,2.8559814704176612e-11
Rubidium,water,kilogram,2.8209915333254136e-11
Nitrate,Emissions / Emissions to air,kilogram,2.8001396637437718e-11
Chromium(3+),Emissions / Emissions to water,kilogram,2.786623132057908e-11
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,2.7752669517532566e-11
Vanadium,Emissions / Emissions to water,kilogram,2.7732117101390563e-11
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,2.7680312241637985e-11
CFC-114,Emissions / Emissions to air,kilogram,2.7482601366176805e-11
Titanium,Emissions / Emissions to water,kilogram,2.734925132839652e-11
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,2.663055999599656e-11
Thorium-232,emissions to water / ocean,kilo Becquerel,2.6184497369561313e-11
Chlorine,Emissions / Emissions to air,kilogram,2.6127255549893124e-11
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,2.5902784054226598e-11
Heptane,Emissions / Emissions to air,kilogram,2.5721660409877168e-11
Sulfate Ion,soil,kilogram,2.539881854229385e-11
Sodium,air,kilogram,2.465165079582832e-11
Scandium,water,kilogram,2.455624721246156e-11
Propylene Oxide,Emissions / Emissions to water,kilogram,2.4236117038535947e-11
Vanadium(2+),Emissions / Emissions to air,kilogram,2.392456090735652e-11
Ozone,air,kilogram,2.3378806203428544e-11
Thallium,Emissions / Emissions to water,kilogram,2.2798732214383737e-11
Trifluralin,Emissions / Emissions to soil,kilogram,2.2697029769274762e-11
sulfur,Emissions / Emissions to water,kilogram,2.225701731417021e-11
Acetonitrile,Emissions / Emissions to air,kilogram,2.1731484038584976e-11
To Seabed,land use,square meter,2.1691821262136162e-11
Thorium-230,Emissions / Emissions to air,kilo Becquerel,2.1357148763855632e-11
Sulfide ion,water,kilogram,2.1275515497242567e-11
Chromium(3+),Emissions / Emissions to air,kilogram,2.1028759573700838e-11
Napropamide,Emissions / Emissions to soil,kilogram,2.0503456847463445e-11
Barium(2+),Emissions / Emissions to air,kilogram,2.0449062788332123e-11
(1S)-1-(ethylcarbamoyl)ethyl N-phenylcarbamate,Emissions / Emissions to soil,kilogram,2.0266650710871267e-11
Cypermethrin,Emissions / Emissions to soil,kilogram,2.0046571746859074e-11
