flow,compartment,unit,amount
Fluorine,natural resource,kilogram,1.754012654778434e-07
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,1.7421033644322619e-07
lead,Emissions / Emissions to water,kilogram,1.7361489037982935e-07
"Energy, Geothermal, Converted",natural resource,megajoule,1.726554188773692e-07
Potassium,soil,kilogram,1.6781215954236977e-07
Sulfate Ion,air,kilogram,1.6629520926310086e-07
Antimony-125,Emissions / Emissions to water,kilo Becquerel,1.6459193142241648e-07
Iron,Emissions / Emissions to water,kilogram,1.5936714650535992e-07
Sulfide ion,water,kilogram,1.5624368778583406e-07
Bromine,Emissions / Emissions to water,kilogram,1.5147174021642738e-07
Radium-228,air,kilo Becquerel,1.500169428737306e-07
Sodium chloride,resources / in water,kilogram,1.4748993664661835e-07
Manganese,Emissions / Emissions to water,kilogram,1.4532398843215456e-07
Bromine,Emissions / Emissions to water,kilogram,1.3855560558929727e-07
molybdenum,Emissions / Emissions to water,kilogram,1.3855250973644838e-07
fluorane,Emissions / Emissions to air,kilogram,1.382622431379498e-07
Fluoride Ion,Emissions / Emissions to water,kilogram,1.3652604098336605e-07
Silicon,Emissions / Emissions to air,kilogram,1.3093667042840147e-07
Iodide Ion,Emissions / Emissions to water,kilogram,1.2808127002889475e-07
Thorium-232,emissions to air / low. pop.,kilo Becquerel,1.2740627267484476e-07
fluorane,Emissions / Emissions to air,kilogram,1.260216830982325e-07
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.2527145071571404e-07
Calcium,Emissions / Emissions to air,kilogram,1.2418623662472778e-07
Thorium-232,emissions to air / high. pop.,kilo Becquerel,1.2414152589198456e-07
Chlorate ion,Emissions / Emissions to water,kilogram,1.237946044194314e-07
Thorium-234,air,kilo Becquerel,1.187925461505176e-07
Protactinium-234,air,kilo Becquerel,1.187585258610216e-07
tin,Emissions / Emissions to water,kilogram,1.174299749436257e-07
Helium,air,kilogram,1.1710817608932959e-07
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,1.1509107112351956e-07
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,1.1476127030494244e-07
Zinc-65,water,kilo Becquerel,1.1388696525257e-07
Hydrogen,air,kilogram,1.134286584440582e-07
Hexane,Emissions / Emissions to air,kilogram,1.1273009949975899e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.0856097526633514e-07
Manganese-54,Emissions / Emissions to water,kilo Becquerel,1.0667295319255717e-07
selenium,Emissions / Emissions to water,kilogram,1.0237661319482434e-07
"Metamorphous rock, graphite containing",resources / in ground,kilogram,1.0216804072869659e-07
Potassium,air,kilogram,1.0057221379499643e-07
Iron,Emissions / Emissions to soil,kilogram,1.0049862468818971e-07
To Unspecified,Land use / Land transformation,square meter,9.83044068624824e-08
hydrogen sulfide,Emissions / Emissions to water,kilogram,9.392755489837358e-08
Propane,Emissions / Emissions to air,kilogram,8.936880214925706e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,8.791544467427575e-08
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,8.767700935659611e-08
Thorium-228,air,kilo Becquerel,8.461062684038383e-08
Magnesium,natural resource,kilogram,8.43819569425758e-08
Thorium-228,air,kilo Becquerel,8.088323636924634e-08
Butane,Emissions / Emissions to air,kilogram,7.948159955944322e-08
tungsten,Emissions / Emissions to water,kilogram,7.827285442064816e-08
Scandium,"emissions to water / groundwater, long-term",kilogram,7.821457420394244e-08
Sulfur,Resources / Resources from ground,kilogram,7.655178497360249e-08
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,7.641035722957735e-08
Volatile Organic Compound,Emissions / Emissions to water,kilogram,7.573592974077471e-08
