flow,compartment,unit,amount
"Oils, Unspecified",Emissions / Emissions to water,kilogram,3.4805962994801705e-08
Nitrous Oxide,Emissions / Emissions to air,kilogram,3.475563225915863e-08
Propane,Emissions / Emissions to air,kilogram,3.346335094269213e-08
Hydrogen,air,kilogram,3.2871117404393796e-08
Benzene,Emissions / Emissions to air,kilogram,3.280980659059905e-08
Silicon,Emissions / Emissions to air,kilogram,3.2499590054141414e-08
Aluminium,Emissions / Emissions to air,kilogram,3.213474424921907e-08
Nitrous Oxide,Emissions / Emissions to air,kilogram,3.194923278052666e-08
Formaldehyde,Emissions / Emissions to air,kilogram,3.139052821477021e-08
Chromium VI,"emissions to water / groundwater, long-term",kilogram,3.0856006464199814e-08
"Carboxylic Acids, Unspecified",water,kilogram,3.070831511973293e-08
Artificial Areas,Land use / Land occupation,square meter-year,3.070167710417995e-08
Sulfate Ion,air,kilogram,2.958854691844228e-08
Nitrogen,water,kilogram,2.8659694114048518e-08
Toluene,Emissions / Emissions to air,kilogram,2.8446949965387855e-08
Methanol,Emissions / Emissions to air,kilogram,2.687677794829183e-08
Ammonium,Emissions / Emissions to water,kilogram,2.653671025103065e-08
tungsten,Emissions / Emissions to water,kilogram,2.648412353920901e-08
molybdenum,Emissions / Emissions to water,kilogram,2.6143284969854808e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,2.605772767576956e-08
Manganese,Emissions / Emissions to air,kilogram,2.569479731699642e-08
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.5637555543173795e-08
Magnesium,natural resource,kilogram,2.4852448394165565e-08
Ozone,air,kilogram,2.4175774978718802e-08
Iron,Emissions / Emissions to water,kilogram,2.3989693647548396e-08
Thorium-232,emissions to water / river,kilo Becquerel,2.3945774375118674e-08
Isocyanic Acid,air,kilogram,2.3797158697435972e-08
aluminium,Emissions / Emissions to soil,kilogram,2.2522670893190638e-08
Hydrogen Chloride,Emissions / Emissions to air,kilogram,2.241703099247811e-08
Ethylene,Emissions / Emissions to air,kilogram,2.2323632733050123e-08
Aluminium,Emissions / Emissions to air,kilogram,2.1904118197377947e-08
Pentane,Emissions / Emissions to air,kilogram,2.1521754240679456e-08
Barium,Emissions / Emissions to water,kilogram,2.111031670484887e-08
cadmium,Emissions / Emissions to water,kilogram,2.0912795317203318e-08
Fluoride Ion,Emissions / Emissions to water,kilogram,2.070110989924416e-08
"Carboxylic Acids, Unspecified",water,kilogram,1.993454246889313e-08
tin,Emissions / Emissions to water,kilogram,1.9933963850548296e-08
Calcium,Emissions / Emissions to air,kilogram,1.961666243226342e-08
"Hydrocarbons, Chlorinated",air,kilogram,1.960191527146512e-08
Xenon-138,air,kilo Becquerel,1.92596454337488e-08
selenium,Emissions / Emissions to water,kilogram,1.9074809576284208e-08
Magnesium,Emissions / Emissions to soil,kilogram,1.8018142857138112e-08
Iron,Emissions / Emissions to soil,kilogram,1.795137617456399e-08
Thorium-230,Emissions / Emissions to air,kilo Becquerel,1.7718173851601412e-08
Zinc,Emissions / Emissions to air,kilogram,1.7685709723136952e-08
Xenon-137,air,kilo Becquerel,1.7543419959159726e-08
Manganese,Emissions / Emissions to water,kilogram,1.7121562060002926e-08
Zinc,Emissions / Emissions to air,kilogram,1.69611373146242e-08
Copper,Emissions / Emissions to air,kilogram,1.694492086089422e-08
Potassium-40,air,kilo Becquerel,1.6880336152725865e-08
Chromium-51,water,kilo Becquerel,1.6389485606112687e-08
"Water, salt, sole",resources / in water,cubic meter,1.6266051777428618e-08
Thorium-228,air,kilo Becquerel,1.536795898846987e-08
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,1.5167996214575713e-08
Gypsum,resources / in ground,kilogram,1.5068311951308053e-08
fluorane,Emissions / Emissions to air,kilogram,1.4552744927572758e-08
Lead,Emissions / Emissions to air,kilogram,1.4367529168646073e-08
Barium(2+),Emissions / Emissions to water,kilogram,1.4004393843105355e-08
To Pasture/meadow,Land use / Land transformation,square meter,1.3900071868636347e-08
Thorium-232,emissions to air / high. pop.,kilo Becquerel,1.360843706560263e-08
sulfur,Emissions / Emissions to soil,kilogram,1.3513601720273727e-08
Hexane,Emissions / Emissions to air,kilogram,1.35035063743872e-08
Chlorate ion,Emissions / Emissions to water,kilogram,1.296966569012131e-08
Chromium,Emissions / Emissions to water,kilogram,1.255984841332923e-08
Antimony-124,Emissions / Emissions to water,kilo Becquerel,1.2410550033353398e-08
Propane,Emissions / Emissions to air,kilogram,1.2365175460158253e-08
Hexane,Emissions / Emissions to air,kilogram,1.2278091152197727e-08
antimony,Emissions / Emissions to water,kilogram,1.2174971548972243e-08
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.2141978851158122e-08
Benzene,Emissions / Emissions to air,kilogram,1.1383093518965174e-08
Boron,Emissions / Emissions to air,kilogram,1.1363030227008772e-08
Barium(2+),Emissions / Emissions to soil,kilogram,1.1261334374742599e-08
Butane,Emissions / Emissions to air,kilogram,1.1256160617327458e-08
Scandium,"emissions to water / groundwater, long-term",kilogram,1.0865435863244648e-08
