flow,compartment,unit,amount
Cumene,Emissions / Emissions to water,kilogram,4.456870336721183e-09
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,4.360745896166082e-09
Iron,Emissions / Emissions to soil,kilogram,4.336015492950623e-09
Potassium,air,kilogram,4.310724461977308e-09
Methanol,Emissions / Emissions to air,kilogram,4.299271215591222e-09
Sand,soil,kilogram,4.290044072228985e-09
iron,Emissions / Emissions to air,kilogram,4.2666448120659806e-09
Iodine-129,Emissions / Emissions to air,kilo Becquerel,4.192961647114551e-09
Benzene,Emissions / Emissions to air,kilogram,4.060290246942345e-09
Kaolinite,soil,kilogram,4.0332751372070435e-09
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,4.015250727526675e-09
Formaldehyde,Emissions / Emissions to air,kilogram,3.9753738697444034e-09
Aluminium,Emissions / Emissions to air,kilogram,3.923598275356028e-09
Phenol,Emissions / Emissions to water,kilogram,3.919565804501561e-09
Ozone,air,kilogram,3.891442678504167e-09
Sulfate Ion,air,kilogram,3.612711622236412e-09
Xenon-138,air,kilo Becquerel,3.5858944134000654e-09
Silicon,Emissions / Emissions to air,kilogram,3.575479038994526e-09
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,3.4148078903596354e-09
Hydrogen Chloride,Emissions / Emissions to air,kilogram,3.3528463681243918e-09
Formaldehyde,Emissions / Emissions to air,kilogram,3.2714381826210564e-09
Xenon-137,air,kilo Becquerel,3.2663556470902877e-09
"Volume Occupied, Underground Deposit",land use,cubic meter,3.259619899104673e-09
Zinc,Emissions / Emissions to soil,kilogram,3.23967139198182e-09
Particles (PM2.5),Emissions / Emissions to air,kilogram,3.130302231685566e-09
Zinc,Emissions / Emissions to air,kilogram,3.0239011692013086e-09
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,3.003470006002454e-09
Ethylene,Emissions / Emissions to air,kilogram,2.972299235258292e-09
Radon-220,air,kilo Becquerel,2.8720328190232984e-09
Sulfur,Resources / Resources from ground,kilogram,2.8578931353773105e-09
Magnesium,natural resource,kilogram,2.822027267213387e-09
"Oils, Unspecified",Emissions / Emissions to water,kilogram,2.7837871583955423e-09
beryllium,Emissions / Emissions to water,kilogram,2.7449864778205533e-09
Carbon disulfide,Emissions / Emissions to air,kilogram,2.7317976577394832e-09
fluorane,Emissions / Emissions to air,kilogram,2.7029324039514094e-09
Methanol,Emissions / Emissions to air,kilogram,2.6948643473817443e-09
Waste water/m3,emissions to water / unspecified,cubic meter,2.6797172582558166e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,2.5157087962453335e-09
ammonium,Emissions / Emissions to water,kilogram,2.4872105878777884e-09
Arsenic,Emissions / Emissions to water,kilogram,2.4614874993340824e-09
Manganese,Emissions / Emissions to air,kilogram,2.4467574775163533e-09
Boron,Emissions / Emissions to soil,kilogram,2.1745537089939456e-09
Aluminium,Emissions / Emissions to air,kilogram,2.1657405535802654e-09
Iodine-133,Emissions / Emissions to air,kilo Becquerel,2.1624805129964057e-09
Strontium,Emissions / Emissions to soil,kilogram,2.1603322087354214e-09
Formaldehyde,Emissions / Emissions to air,kilogram,2.1603174194497933e-09
arsenic,Emissions / Emissions to water,kilogram,2.1437107015978495e-09
Chromium,Emissions / Emissions to water,kilogram,2.1392371869755752e-09
Ethylene,Emissions / Emissions to air,kilogram,2.114746996009075e-09
Ethane,Emissions / Emissions to air,kilogram,2.048305726923389e-09
"Wood, primary forest, standing",resources / biotic,cubic meter,1.928946321761779e-09
Phosphorus,Emissions / Emissions to water,kilogram,1.919151842875888e-09
Heptane,Emissions / Emissions to air,kilogram,1.895281075881012e-09
Propylene,Emissions / Emissions to water,kilogram,1.893477428911769e-09
Cumene,Emissions / Emissions to air,kilogram,1.8547223410463643e-09
Nickel,Emissions / Emissions to water,kilogram,1.8508263109670327e-09
molybdenum,Emissions / Emissions to water,kilogram,1.840327506396474e-09
hydrogen sulfide,Emissions / Emissions to water,kilogram,1.8179294088515094e-09
Calcium,Emissions / Emissions to air,kilogram,1.770190536425653e-09
Chromium-51,water,kilo Becquerel,1.7568969937769295e-09
Potassium-40,air,kilo Becquerel,1.7425562890458677e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,1.7415628948226158e-09
"Hydrocarbons, Chlorinated",air,kilogram,1.7158218836418635e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.707761519542912e-09
antimony,Emissions / Emissions to water,kilogram,1.7035410057776721e-09
Ethylene,Emissions / Emissions to water,kilogram,1.6850212248003118e-09
Acetic Acid,Emissions / Emissions to air,kilogram,1.6722816711918754e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,1.662872654154885e-09
Artificial Areas,Land use / Land occupation,square meter-year,1.648545926098677e-09
Toluene,Emissions / Emissions to air,kilogram,1.6333340126247792e-09
Xylene,Emissions / Emissions to air,kilogram,1.5935136465098081e-09
Propylene,Emissions / Emissions to air,kilogram,1.562325520532491e-09
Ethylene,Emissions / Emissions to air,kilogram,1.5350773625703943e-09
Argon-41,air,kilo Becquerel,1.5268659294613838e-09
To Unspecified,Land use / Land transformation,square meter,1.5150134499481134e-09
"Oils, biogenic",emissions to soil / industrial,kilogram,1.4843364583983372e-09
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,1.4780436101224917e-09
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,1.475319491273884e-09
Nitrogen,water,kilogram,1.4749567342385414e-09
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,1.4688044636639597e-09
Carbon,soil,kilogram,1.425753699283506e-09
Formic Acid,Emissions / Emissions to air,kilogram,1.3541210797467991e-09
Zinc,Emissions / Emissions to air,kilogram,1.3171903989513143e-09
tungsten,Emissions / Emissions to water,kilogram,1.3093624560786944e-09
Xylene,Emissions / Emissions to air,kilogram,1.2955731066253307e-09
Copper,Emissions / Emissions to water,kilogram,1.2840794927982604e-09
Calcium,Emissions / Emissions to air,kilogram,1.2757054358668366e-09
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.2685375893294304e-09
Boron,Emissions / Emissions to air,kilogram,1.2153916688500867e-09
Antimony-124,Emissions / Emissions to water,kilo Becquerel,1.1962016278642644e-09
Iron,Emissions / Emissions to soil,kilogram,1.1862289438776411e-09
Boron,Emissions / Emissions to air,kilogram,1.1547491082920018e-09
Benzene,Emissions / Emissions to air,kilogram,1.154121274171548e-09
Cyanide,Emissions / Emissions to water,kilogram,1.1319297623149839e-09
Polonium-210,water,kilo Becquerel,1.131914509870592e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.1058910965933817e-09
Silicon,Emissions / Emissions to water,kilogram,1.0902489741799783e-09
Iron,Emissions / Emissions to air,kilogram,1.0809698156687112e-09
chromium,Emissions / Emissions to soil,kilogram,1.0798936910615684e-09
selenium,Emissions / Emissions to water,kilogram,1.061782081648489e-09
Bromate,Emissions / Emissions to water,kilogram,1.0321166717663654e-09
Butane,Emissions / Emissions to air,kilogram,1.0267421185877492e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.0168601928403785e-09
Toluene,Emissions / Emissions to air,kilogram,1.0046059654185141e-09
Calcium,Emissions / Emissions to soil,kilogram,9.817564975882776e-10
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,9.526266795941338e-10
"Metamorphous rock, graphite containing",resources / in ground,kilogram,9.4925419852951e-10
Acetone,Emissions / Emissions to air,kilogram,9.342850890040612e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,9.326251195115222e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,9.309058783024891e-10
Antimony-125,Emissions / Emissions to water,kilo Becquerel,9.187003402799324e-10
Nickel,Emissions / Emissions to water,kilogram,9.180656382227363e-10
"Urban, Continuously Built",Land use / Land occupation,square meter-year,8.962839823133179e-10
Lead,Emissions / Emissions to air,kilogram,8.834657674747114e-10
Bromine,Emissions / Emissions to air,kilogram,8.761259733151615e-10
Silicon,Emissions / Emissions to air,kilogram,8.736973780503633e-10
Iodine-129,Emissions / Emissions to water,kilo Becquerel,8.597405867482437e-10
Xenon-131m,air,kilo Becquerel,8.595255564299751e-10
Magnesium,Emissions / Emissions to air,kilogram,8.549302304670996e-10
Propylene,Emissions / Emissions to air,kilogram,8.543157811107035e-10
Cesium,Emissions / Emissions to water,kilogram,8.375783641506043e-10
cadmium,Emissions / Emissions to water,kilogram,8.295615756969345e-10
fluorane,Emissions / Emissions to air,kilogram,8.260098828605365e-10
Radium-228,air,kilo Becquerel,8.095874804653371e-10
Metazachlor,Emissions / Emissions to soil,kilogram,8.015686638331849e-10
Thorium-234,air,kilo Becquerel,7.947397687574644e-10
Protactinium-234,air,kilo Becquerel,7.943410605314693e-10
Sodium,air,kilogram,7.880233218734169e-10
Zinc-65,water,kilo Becquerel,7.766772671167806e-10
Glutaraldehyde,Emissions / Emissions to water,kilogram,7.736544723104588e-10
Tin atom,Resources / Resources from ground,kilogram,7.648919553252934e-10
Thorium-232,emissions to air / low. pop.,kilo Becquerel,7.645525970922215e-10
Copper,Emissions / Emissions to air,kilogram,7.553888840551066e-10
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,7.487392022935406e-10
Lead-210,water,kilo Becquerel,7.438633878655961e-10
Toluene,Emissions / Emissions to air,kilogram,7.272632720228622e-10
Water,air,cubic meter,7.242082036637053e-10
Copper,Emissions / Emissions to water,kilogram,7.155189005329972e-10
Lead(2+),Emissions / Emissions to water,kilogram,7.025613850689731e-10
Acrolein,Emissions / Emissions to air,kilogram,6.743834091503712e-10
Potassium,air,kilogram,6.710853338328117e-10
Vanadium(2+),Emissions / Emissions to air,kilogram,6.678852279261248e-10
Silicon,Emissions / Emissions to soil,kilogram,6.668484081107455e-10
Manganese-54,Emissions / Emissions to water,kilo Becquerel,6.486782390425265e-10
Methanol,Emissions / Emissions to air,kilogram,6.474888598074767e-10
Arsenic,Emissions / Emissions to water,kilogram,6.388555462112869e-10
Propylene,Emissions / Emissions to air,kilogram,6.368894097272756e-10
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,5.941326406611067e-10
Bromine,natural resource,kilogram,5.906623999296405e-10
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,5.64930055208163e-10
bromine,Emissions / Emissions to water,kilogram,5.622853738401896e-10
Bromide ion,Emissions / Emissions to water,kilogram,5.447464875653309e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,5.218753782602018e-10
Lead,Emissions / Emissions to air,kilogram,5.181295327107432e-10
Ethane,Emissions / Emissions to air,kilogram,5.121429398424402e-10
Silver,Emissions / Emissions to water,kilogram,5.040156001564818e-10
Xylene,Emissions / Emissions to air,kilogram,5.002112407016266e-10
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,4.997197864415045e-10
Nickel,Emissions / Emissions to water,kilogram,4.786858490498043e-10
Rubidium,water,kilogram,4.70667455024817e-10
"Hydrocarbons, Chlorinated",air,kilogram,4.669042830419015e-10
Acetylene,Emissions / Emissions to air,kilogram,4.660995452156404e-10
"Oils, biogenic",emissions to soil / forestry,kilogram,4.573806135544546e-10
Uranium-238,Emissions / Emissions to air,kilo Becquerel,4.522017003552412e-10
Thorium-228,air,kilo Becquerel,4.4502673370765416e-10
Cyanide,Emissions / Emissions to air,kilogram,4.420929196308574e-10
Iodine,Emissions / Emissions to air,kilogram,4.4161906018264057e-10
Talc,resources / in ground,kilogram,4.4049523731082644e-10
Zinc,Emissions / Emissions to water,kilogram,4.400026148860254e-10
Glyphosate,Emissions / Emissions to soil,kilogram,4.136630812557952e-10
"Acidity, unspecified",emissions to water / river,kilogram,4.123764971671831e-10
Aluminium,Emissions / Emissions to water,kilogram,4.0901830145048925e-10
Molybdenum,Emissions / Emissions to water,kilogram,3.92229065670807e-10
Magnesium,Emissions / Emissions to air,kilogram,3.9128777779385325e-10
Furan,Emissions / Emissions to air,kilogram,3.844966019539946e-10
M-xylene,Emissions / Emissions to air,kilogram,3.7330889096957396e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,3.7297821655855e-10
Nickel,Emissions / Emissions to air,kilogram,3.6836531595645494e-10
Acetic Acid,Emissions / Emissions to water,kilogram,3.66906557993106e-10
Nickel,Emissions / Emissions to air,kilogram,3.638664163188176e-10
Carbon-14,Emissions / Emissions to water,kilo Becquerel,3.5904702872570135e-10
Zinc(2+),Emissions / Emissions to soil,kilogram,3.5755087672818693e-10
Methane (biogenic),Emissions / Emissions to air,kilogram,3.575181094040704e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,3.5495775539146437e-10
Copper,Emissions / Emissions to air,kilogram,3.4135346372597864e-10
Ulexite,resources / in ground,kilogram,3.322122764408186e-10
Diflubenzuron,Emissions / Emissions to soil,kilogram,3.202699942641515e-10
Uranium-235,Emissions / Emissions to air,kilo Becquerel,3.167921209820761e-10
Ethanol,Emissions / Emissions to air,kilogram,3.101160463788078e-10
Sulfite,water,kilogram,3.096097810540065e-10
Chromium,Emissions / Emissions to air,kilogram,3.0497670020905935e-10
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,3.038170432405867e-10
Manganese,Emissions / Emissions to water,kilogram,3.033257474176359e-10
Formaldehyde,Emissions / Emissions to water,kilogram,3.016590214134656e-10
Nitrogen,water,kilogram,2.9999984367038474e-10
Silicon,Emissions / Emissions to air,kilogram,2.942298863697472e-10
Antimony,Emissions / Emissions to air,kilogram,2.942281082347846e-10
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,2.881955737114598e-10
thallium,Emissions / Emissions to water,kilogram,2.8424684352711986e-10
Soil,soil,kilogram,2.814878793323698e-10
Lead(2+),Emissions / Emissions to water,kilogram,2.8076334793931603e-10
"Oils, biogenic",emissions to soil / unspecified,kilogram,2.696721615872457e-10
Oxygen,air,kilogram,2.692316114281919e-10
Bromotrifluoromethane,Emissions / Emissions to air,kilogram,2.669244187090658e-10
Nickel,Emissions / Emissions to air,kilogram,2.627506780311733e-10
Titanium,Emissions / Emissions to air,kilogram,2.562131128523805e-10
Chromium,Emissions / Emissions to water,kilogram,2.515412880499925e-10
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,2.446610758727801e-10
Pentane,Emissions / Emissions to air,kilogram,2.4062687542924807e-10
Fluorine,Emissions / Emissions to air,kilogram,2.3906076043031804e-10
Sodium,air,kilogram,2.3048457377211366e-10
Propane,Emissions / Emissions to air,kilogram,2.298981423151173e-10
Iodine-131,Emissions / Emissions to water,kilo Becquerel,2.2808372330256378e-10
Bauxite,soil,kilogram,2.1906858265068516e-10
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,2.1703177548089127e-10
Styrene,Emissions / Emissions to air,kilogram,2.1610254237656838e-10
Chromium,Emissions / Emissions to water,kilogram,2.1012814850021234e-10
Acetone,Emissions / Emissions to air,kilogram,2.090395986593003e-10
Barium(2+),Emissions / Emissions to air,kilogram,2.0609862477448114e-10
Copper,Emissions / Emissions to water,kilogram,2.051319130420796e-10
Acetonitrile,Emissions / Emissions to air,kilogram,2.0245747710398981e-10
Antimony,Emissions / Emissions to water,kilogram,2.0190972499945762e-10
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,2.0151098369951572e-10
Silicon,Emissions / Emissions to air,kilogram,2.0001670633093924e-10
Chrysotile,resources / in ground,kilogram,1.9163900065548469e-10
Butene,Emissions / Emissions to air,kilogram,1.8779056469510933e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,1.8520226932132565e-10
Cobalt,Emissions / Emissions to water,kilogram,1.845947028249686e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,1.8425368803334258e-10
Strontium,Emissions / Emissions to air,kilogram,1.8195185312092386e-10
Technetium-99m,water,kilo Becquerel,1.8176061004674274e-10
Titanium,Emissions / Emissions to water,kilogram,1.8154711684453155e-10
Mercury,Emissions / Emissions to water,kilogram,1.7979322474297655e-10
"To Arable, Fallow",Land use / Land transformation,square meter,1.722154195436768e-10
Cyanide,Emissions / Emissions to water,kilogram,1.7151709407643713e-10
Lead(2+),Emissions / Emissions to water,kilogram,1.6893169692851238e-10
Terpenes,air,kilogram,1.687145524993283e-10
Titanium,Emissions / Emissions to water,kilogram,1.6823248304221507e-10
Aluminium,Emissions / Emissions to soil,kilogram,1.621338959242564e-10
Cypermethrin,Emissions / Emissions to soil,kilogram,1.6082461737129572e-10
Aluminium,Emissions / Emissions to air,kilogram,1.5619934862440173e-10
O-xylene,Emissions / Emissions to air,kilogram,1.5237142410439147e-10
Carbon black,emissions to air / unspecified,kilogram,1.5222110985277524e-10
Bromochlorodifluoromethane,Emissions / Emissions to air,kilogram,1.5149893878285403e-10
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,1.4746437938802968e-10
Iron,Emissions / Emissions to air,kilogram,1.466481254312126e-10
Strontium-89,water,kilo Becquerel,1.4519368170004915e-10
Ethyl Acetate,Emissions / Emissions to air,kilogram,1.4491938110583797e-10
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,1.4486899102750094e-10
Barium(2+),Emissions / Emissions to water,kilogram,1.4248222013634888e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.423346506848848e-10
Phenol,Emissions / Emissions to air,kilogram,1.402703653705279e-10
Trifluralin,Emissions / Emissions to soil,kilogram,1.390059870514585e-10
Sulfur,Emissions / Emissions to soil,kilogram,1.339569226413736e-10
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.3274272690200154e-10
Potassium-40,air,kilo Becquerel,1.3160204675648637e-10
"Sand, resource correction",resources / in ground,kilogram,1.3134489323207577e-10
Arsenic,Emissions / Emissions to air,kilogram,1.3116536709115194e-10
Nitrite,Emissions / Emissions to water,kilogram,1.3088310178544117e-10
"From Arable, Fallow",Land use / Land transformation,square meter,1.3060904986747836e-10
Shale,soil,kilogram,1.2932502172165963e-10
Zinc,Emissions / Emissions to air,kilogram,1.2787157114161482e-10
Manganese,Emissions / Emissions to air,kilogram,1.2599744431772636e-10
Heptane,Emissions / Emissions to air,kilogram,1.2209601872606224e-10
Argon,air,kilogram,1.2079950011252847e-10
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,1.1705856600028155e-10
Sulfate Ion,air,kilogram,1.1589105325896499e-10
Barium(2+),Emissions / Emissions to air,kilogram,1.1329915180663484e-10
Potassium,soil,kilogram,1.1289629568508112e-10
Cobalt,Emissions / Emissions to air,kilogram,1.1250525704443711e-10
Magnesium,Emissions / Emissions to soil,kilogram,1.0942044323418043e-10
Cadmium,Emissions / Emissions to water,kilogram,1.0876744161059426e-10
Arsenic,Emissions / Emissions to water,kilogram,1.0171061811211197e-10
Acetylene,Emissions / Emissions to air,kilogram,1.0123111028742908e-10
Vanadium,Emissions / Emissions to water,kilogram,9.934815804511762e-11
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,9.885159477280663e-11
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,9.697242768867832e-11
Tellurium-123m,water,kilo Becquerel,9.637500775612593e-11
Mercury,Emissions / Emissions to air,kilogram,9.512022790865278e-11
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,9.509537307917554e-11
Tebuconazole,Emissions / Emissions to soil,kilogram,9.388345162155399e-11
Methanol,Emissions / Emissions to water,kilogram,9.032545671594551e-11
Potassium-40,water,kilo Becquerel,8.990767132857318e-11
Manganese,Emissions / Emissions to air,kilogram,8.822735547048363e-11
Sulfate Ion,air,kilogram,8.747922491625996e-11
Carbofuran,Emissions / Emissions to soil,kilogram,8.665449552630969e-11
arsenic,Emissions / Emissions to soil,kilogram,8.639089014151953e-11
Cadmium,Emissions / Emissions to water,kilogram,8.554177673957435e-11
Chromium(3+),Emissions / Emissions to water,kilogram,8.360189357004598e-11
Chromium,Emissions / Emissions to soil,kilogram,8.347641003075774e-11
Titanium,Emissions / Emissions to air,kilogram,8.343969995510952e-11
Sodium-24,water,kilo Becquerel,8.187651732160417e-11
Cadmium,Emissions / Emissions to water,kilogram,8.091612285817255e-11
Cyanide,Emissions / Emissions to air,kilogram,7.963162557389265e-11
Phosphorus,Emissions / Emissions to air,kilogram,7.827096865751733e-11
Seabed,land use,square meter-year,7.479132293016854e-11
Chromium,Emissions / Emissions to soil,kilogram,7.441284104191734e-11
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,7.419857039841337e-11
Acrolein,Emissions / Emissions to air,kilogram,7.383082583088245e-11
Iodine,natural resource,kilogram,7.268238961903633e-11
Manganese,Emissions / Emissions to air,kilogram,7.18977751759097e-11
iodide,Emissions / Emissions to water,kilogram,7.088690771114955e-11
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,6.94291515859183e-11
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,6.857655464453547e-11
Cobalt-57,water,kilo Becquerel,6.842484923361241e-11
Tin atom,Emissions / Emissions to air,kilogram,6.728807300019608e-11
Endosulfan,Emissions / Emissions to soil,kilogram,6.64711317145857e-11
Napropamide,Emissions / Emissions to soil,kilogram,6.465986234865997e-11
Selenium,Emissions / Emissions to water,kilogram,6.439460420252537e-11
Scandium,water,kilogram,6.427779538631132e-11
Chromium(3+),Emissions / Emissions to air,kilogram,6.30767050525335e-11
Isopropanol,Emissions / Emissions to air,kilogram,6.29830701551271e-11
Benzaldehyde,Emissions / Emissions to air,kilogram,6.018408610141105e-11
Sulfide ion,water,kilogram,5.800930328426792e-11
Selenium,Emissions / Emissions to air,kilogram,5.786618510510894e-11
Tungsten,Emissions / Emissions to water,kilogram,5.77774135805323e-11
Magnesium,Emissions / Emissions to air,kilogram,5.720986454263461e-11
fluoride,Emissions / Emissions to soil,kilogram,5.635179802988337e-11
copper,Emissions / Emissions to soil,kilogram,5.475367823632436e-11
Oxygen,natural resource,kilogram,-5.352302406638804e-11
Mercury(2+),Emissions / Emissions to water,kilogram,5.272615954022627e-11
Lead,Emissions / Emissions to air,kilogram,5.2695293360881685e-11
Carbendazim,Emissions / Emissions to soil,kilogram,5.228829905801315e-11
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,5.118315309269505e-11
Nitrite,Emissions / Emissions to water,kilogram,4.906304332005795e-11
Tin atom,Emissions / Emissions to water,kilogram,4.894278531395879e-11
Chlorine,Emissions / Emissions to air,kilogram,4.8669771756805497e-11
Tetrachloroethylene,Emissions / Emissions to air,kilogram,4.8560743307482344e-11
silver,Emissions / Emissions to water,kilogram,4.732814257049103e-11
Antimony,Emissions / Emissions to air,kilogram,4.715469648445441e-11
Cesium,Emissions / Emissions to water,kilogram,4.706674617081844e-11
Phenol,Emissions / Emissions to water,kilogram,4.6704716376768206e-11
Fluorine,Emissions / Emissions to air,kilogram,4.611484701843095e-11
Anhydrite,resources / in ground,kilogram,4.5676972807314003e-11
Chromium,Emissions / Emissions to air,kilogram,4.5612151470670556e-11
Niobium-95,water,kilo Becquerel,4.464621715984345e-11
Thorium-230,Emissions / Emissions to air,kilo Becquerel,4.4407408341146864e-11
Manganese,Emissions / Emissions to soil,kilogram,4.368238163664383e-11
Propaquizafop,Emissions / Emissions to soil,kilogram,4.331443123981972e-11
Copper,Emissions / Emissions to air,kilogram,4.324793905955639e-11
Cadmium,Emissions / Emissions to air,kilogram,4.2356514677117364e-11
Chlorobenzene,Emissions / Emissions to water,kilogram,4.1394309568668174e-11
Radium-228,air,kilo Becquerel,4.091663057958666e-11
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,4.0706945890827697e-11
M-xylene,Emissions / Emissions to air,kilogram,4.0605300306469755e-11
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,3.977068109983349e-11
Acenaphthene,Emissions / Emissions to water,kilogram,3.955014437947267e-11
Monocrotophos,Emissions / Emissions to soil,kilogram,3.912732610863725e-11
HFC-152a,Emissions / Emissions to air,kilogram,3.8560496360097915e-11
Mercury,Emissions / Emissions to air,kilogram,3.820880865656444e-11
Mercury,Emissions / Emissions to air,kilogram,3.775294796810413e-11
"1,3-Butadiene",Emissions / Emissions to air,kilogram,3.728327401432307e-11
Silver,Resources / Resources from ground,kilogram,3.690234463691478e-11
Bromine,Emissions / Emissions to air,kilogram,3.612797348021596e-11
Phosphorus,Emissions / Emissions to water,kilogram,3.589933527640738e-11
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,3.574637300612801e-11
Chlorate ion,Emissions / Emissions to water,kilogram,3.547566873589299e-11
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,3.5404497762124014e-11
Lead,Emissions / Emissions to air,kilogram,3.516229953051948e-11
Phosphorus,Emissions / Emissions to water,kilogram,3.4727067382932414e-11
Thorium-232,emissions to air / unspecified,kilo Becquerel,3.462176296033577e-11
Nitrate,Emissions / Emissions to air,kilogram,3.366146567235942e-11
Copper,Emissions / Emissions to air,kilogram,3.3232662153899554e-11
Molybdenum,Emissions / Emissions to air,kilogram,3.2774548762167643e-11
Butene,Emissions / Emissions to air,kilogram,3.2711443067366295e-11
Fluosilicic Acid,water,kilogram,3.236777562795627e-11
Hexane,Emissions / Emissions to air,kilogram,3.111101342342423e-11
HFC-134a,Emissions / Emissions to air,kilogram,3.019844574306453e-11
Silver,Emissions / Emissions to water,kilogram,2.9342511624818896e-11
Molybdenum,Emissions / Emissions to air,kilogram,2.9313630618373784e-11
Propionic Acid,Emissions / Emissions to air,kilogram,2.925245894911933e-11
Metconazole,Emissions / Emissions to soil,kilogram,2.9230356276049904e-11
Benzo[a]pyrene,Emissions / Emissions to water,kilogram,2.9199551496201854e-11
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,2.9040014671835773e-11
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,2.8687915345946744e-11
Vermiculite,soil,kilogram,2.8594492062604163e-11
Cerium,natural resource,kilogram,2.798738664123698e-11
Isobutane,Emissions / Emissions to air,kilogram,2.7647538043546742e-11
Cobalt,Emissions / Emissions to air,kilogram,2.7180183783866792e-11
Iodine,Emissions / Emissions to air,kilogram,2.6537108939767126e-11
Cadmium,Emissions / Emissions to air,kilogram,2.6120262478649117e-11
Toluene,Emissions / Emissions to water,kilogram,2.6025013831971523e-11
Selenium,Emissions / Emissions to air,kilogram,2.595351832367881e-11
To Agriculture,Land use / Land transformation,square meter,2.5767534430382616e-11
Aclonifen,Emissions / Emissions to soil,kilogram,2.5521833878377258e-11
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,2.546303970477961e-11
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,2.530451263695396e-11
Zinc,Emissions / Emissions to air,kilogram,2.5192501954350082e-11
glyphosate,Emissions / Emissions to soil,kilogram,2.5069123564827995e-11
Sodium Chlorate,Emissions / Emissions to air,kilogram,2.456591616246886e-11
Vanadium,Emissions / Emissions to air,kilogram,2.4334885377957195e-11
Chlorine,Emissions / Emissions to water,kilogram,2.395789460953823e-11
Tin atom,Emissions / Emissions to air,kilogram,2.34699913098194e-11
Styrene,Emissions / Emissions to air,kilogram,2.3349008193562917e-11
Sodium,air,kilogram,2.3174276128196134e-11
Lanthanum-140,water,kilo Becquerel,2.3163612617289518e-11
Calcium,Emissions / Emissions to air,kilogram,2.3111385754860408e-11
M-xylene,Emissions / Emissions to air,kilogram,2.2740491958805834e-11
barium,Emissions / Emissions to air,kilogram,2.2726851638847905e-11
Formaldehyde,Emissions / Emissions to water,kilogram,2.2396734115328717e-11
Arsenic,Emissions / Emissions to air,kilogram,2.2355843476909443e-11
Thorium-228,air,kilo Becquerel,2.2032031300051137e-11
Calcium,Emissions / Emissions to air,kilogram,2.184711690262696e-11
"1,3-Butadiene",Emissions / Emissions to air,kilogram,2.1570995482826518e-11
