flow,compartment,unit,amount
Cesium-134,Emissions / Emissions to water,kilo Becquerel,4.4442142794678517e-08
Bauxite,soil,kilogram,4.343500730414403e-08
Sodium chloride,resources / in water,kilogram,4.31020965662167e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,4.2842045927737755e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,4.262847339906449e-08
Fluoride Ion,Emissions / Emissions to water,kilogram,4.2315397751792195e-08
Carbon disulfide,Emissions / Emissions to air,kilogram,4.189328210147438e-08
Argon-41,air,kilo Becquerel,4.150744981766063e-08
Antimony-125,Emissions / Emissions to water,kilo Becquerel,4.115953762747568e-08
Boron,Emissions / Emissions to water,kilogram,4.006190354086017e-08
Ozone,air,kilogram,3.972681473929071e-08
Ethane,Emissions / Emissions to air,kilogram,3.9612395527050556e-08
Phosphate,Emissions / Emissions to water,kilogram,3.790819692471999e-08
Chromium,Emissions / Emissions to air,kilogram,3.679060906641667e-08
Toluene,Emissions / Emissions to air,kilogram,3.5820541710381184e-08
Copper,Emissions / Emissions to air,kilogram,3.571834152007739e-08
Cumene,Emissions / Emissions to air,kilogram,3.464614744801251e-08
Ethane,Emissions / Emissions to air,kilogram,3.443723406489856e-08
Sand,soil,kilogram,3.3501325268389455e-08
Hydrogen,air,kilogram,3.316806907597784e-08
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,3.195702290974323e-08
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,3.164616670187765e-08
Sulfur,Resources / Resources from ground,kilogram,3.151280630151063e-08
Potassium,air,kilogram,3.077166121979539e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,2.998242134508662e-08
Methanol,Emissions / Emissions to air,kilogram,2.994512677063863e-08
