flow,compartment,unit,amount
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,2.1933555910743045e-07
Acetic Acid,Emissions / Emissions to air,kilogram,2.189019802913784e-07
Hydrogen Chloride,Emissions / Emissions to air,kilogram,2.1016098717812839e-07
Silicon,Emissions / Emissions to soil,kilogram,2.0705800957980001e-07
From Industrial Area,Land use / Land transformation,square meter,1.9859420746798493e-07
"Oils, biogenic",emissions to soil / industrial,kilogram,1.9413145609602576e-07
Acetic Acid,Emissions / Emissions to air,kilogram,1.8948946316173596e-07
fluorane,Emissions / Emissions to air,kilogram,1.8912470167629537e-07
Antimony,Emissions / Emissions to air,kilogram,1.8529113049265343e-07
arsenic,Emissions / Emissions to water,kilogram,1.8186865183313573e-07
Zinc,Emissions / Emissions to water,kilogram,1.7775485467274524e-07
Heptane,Emissions / Emissions to air,kilogram,1.7762935395491616e-07
Ethane,Emissions / Emissions to air,kilogram,1.774945297468848e-07
Methanol,Emissions / Emissions to air,kilogram,1.7490326472301202e-07
tin,Emissions / Emissions to water,kilogram,1.7291805830733472e-07
To Shrub Land,Land use / Land transformation,square meter,1.722080559277968e-07
Sodium chloride,resources / in water,kilogram,1.676357281851117e-07
Manganese,Emissions / Emissions to water,kilogram,1.655917233753434e-07
Lithium,Emissions / Emissions to water,kilogram,1.6273117952967455e-07
Formaldehyde,Emissions / Emissions to air,kilogram,1.602127662320495e-07
Potassium-40,air,kilo Becquerel,1.505446432381328e-07
Ethane,Emissions / Emissions to air,kilogram,1.4793884440736247e-07
Lead(2+),Emissions / Emissions to water,kilogram,1.431626941147711e-07
Phosphorus,Emissions / Emissions to soil,kilogram,1.419008547984305e-07
Fluoride Ion,Emissions / Emissions to soil,kilogram,1.4190081391106584e-07
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,1.4146250766686707e-07
Antimony-124,Emissions / Emissions to water,kilo Becquerel,1.3774158733828254e-07
Formaldehyde,Emissions / Emissions to air,kilogram,1.3510307819678588e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,1.3342152002519e-07
Gypsum,resources / in ground,kilogram,1.327442688728321e-07
beryllium,Emissions / Emissions to water,kilogram,1.312743973095921e-07
Chromium,Emissions / Emissions to air,kilogram,1.3125593258464463e-07
"Oils, biogenic",emissions to soil / unspecified,kilogram,1.294006341322403e-07
Silicon,Emissions / Emissions to air,kilogram,1.2660241532301668e-07
Phenol,Emissions / Emissions to water,kilogram,1.2577801698604268e-07
Zinc-65,water,kilo Becquerel,1.2397941451082465e-07
Cumene,Emissions / Emissions to air,kilogram,1.2294851468172924e-07
To Unspecified,Land use / Land transformation,square meter,1.203586784202357e-07
Toluene,Emissions / Emissions to water,kilogram,1.2008024051330276e-07
Fluoride Ion,Emissions / Emissions to water,kilogram,1.194994862129956e-07
molybdenum,Emissions / Emissions to water,kilogram,1.1791150588989027e-07
manganese,Emissions / Emissions to soil,kilogram,1.1353035208388508e-07
Calcium,Emissions / Emissions to air,kilogram,1.0974481427573842e-07
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,1.0913606016978452e-07
Antimony-125,Emissions / Emissions to water,kilo Becquerel,1.0757561216767072e-07
hydrogen sulfide,Emissions / Emissions to water,kilogram,1.0663289620774082e-07
Sulfur,Resources / Resources from ground,kilogram,1.0601274705152038e-07
Nitrogen,water,kilogram,1.0491825851778917e-07
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,1.0345250183422442e-07
Boron,Emissions / Emissions to air,kilogram,1.0206795535811867e-07
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.0132026820509153e-07
Xylene,Emissions / Emissions to water,kilogram,1.0028239260584287e-07
Sodium,air,kilogram,9.973535148784852e-08
Copper,Emissions / Emissions to air,kilogram,9.714798556878619e-08
Sulfur,Emissions / Emissions to soil,kilogram,9.58071767333895e-08
Ethylene,Emissions / Emissions to air,kilogram,9.532892217868676e-08
Aluminium,Emissions / Emissions to soil,kilogram,9.326225542416741e-08
Propylene,Emissions / Emissions to air,kilogram,9.239100097950706e-08
Manganese-54,Emissions / Emissions to water,kilo Becquerel,8.874909657656298e-08
Soil,soil,kilogram,8.801305539758061e-08
Ethylene,Emissions / Emissions to air,kilogram,8.780630412550763e-08
selenium,Emissions / Emissions to water,kilogram,8.677232880049875e-08
Cesium-134,Emissions / Emissions to water,kilo Becquerel,8.517737328140487e-08
Phenol,Emissions / Emissions to air,kilogram,8.446642874355355e-08
Oxygen,air,kilogram,8.418087765487825e-08
antimony,Emissions / Emissions to water,kilogram,8.414098973301041e-08
tungsten,Emissions / Emissions to water,kilogram,8.355082649817861e-08
Bromate,Emissions / Emissions to water,kilogram,8.343137354705592e-08
"Metamorphous rock, graphite containing",resources / in ground,kilogram,8.284654517839197e-08
Phenol,Emissions / Emissions to water,kilogram,8.242435152004222e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,7.980080542098062e-08
Manganese(2+),Emissions / Emissions to water,kilogram,7.81615665311698e-08
Nitrite,Emissions / Emissions to water,kilogram,7.748404360484643e-08
Benzene,Emissions / Emissions to water,kilogram,7.642424123437441e-08
"Wood, primary forest, standing",resources / biotic,cubic meter,7.552250655169919e-08
Silicon,Emissions / Emissions to air,kilogram,7.516136056971675e-08
Pentane,Emissions / Emissions to air,kilogram,7.351619383675715e-08
Xylene,Emissions / Emissions to air,kilogram,7.286591885776583e-08
Toluene,Emissions / Emissions to water,kilogram,7.252120743290553e-08
Scandium,"emissions to water / groundwater, long-term",kilogram,7.208026933757895e-08
Dichloromethane,Emissions / Emissions to water,kilogram,7.198120614170093e-08
Radium-228,air,kilo Becquerel,7.138177235093845e-08
Barium(2+),Emissions / Emissions to air,kilogram,7.135382454084076e-08
cadmium,Emissions / Emissions to water,kilogram,7.009952194927272e-08
Artificial Areas,Land use / Land occupation,square meter-year,6.815027936864403e-08
Zinc,Emissions / Emissions to air,kilogram,6.750348167950998e-08
"Oils, unspecified",Emissions / Emissions to soil,kilogram,6.741408431030528e-08
"Oils, biogenic",emissions to soil / forestry,kilogram,6.707026386771637e-08
Thorium-234,air,kilo Becquerel,6.645065547496321e-08
Protactinium-234,air,kilo Becquerel,6.642952128507306e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,6.571928753085036e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,6.415819102404407e-08
Sulfate Ion,air,kilogram,6.291744681750178e-08
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,6.28958320674345e-08
fluorane,Emissions / Emissions to air,kilogram,6.283677462437944e-08
Thorium-232,emissions to air / low. pop.,kilo Becquerel,6.182320103611061e-08
Toluene,Emissions / Emissions to air,kilogram,6.15403232968962e-08
Propylene,Emissions / Emissions to air,kilogram,6.078642549322325e-08
Xylene,Emissions / Emissions to water,kilogram,6.017082270720625e-08
"From Forest, Extensive",Land use / Land transformation,square meter,5.962973209589282e-08
Potassium,air,kilogram,5.773130169159532e-08
Iodine-135,air,kilo Becquerel,5.603107817642276e-08
Zinc,Emissions / Emissions to air,kilogram,5.500606691737664e-08
Formic Acid,Emissions / Emissions to air,kilogram,5.303365087048877e-08
Propane,Emissions / Emissions to air,kilogram,5.123607254397574e-08
Boron,Emissions / Emissions to air,kilogram,4.9404904107788444e-08
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,4.835090931879033e-08
Nitrogen,water,kilogram,4.8181373641178037e-08
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,4.539712023971023e-08
Acetylene,Emissions / Emissions to air,kilogram,4.307434634395167e-08
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,4.306637154171118e-08
Copper,Emissions / Emissions to air,kilogram,4.268982329133177e-08
Zinc,Emissions / Emissions to soil,kilogram,4.2572742708291826e-08
ammonium,Emissions / Emissions to water,kilogram,4.229343533506634e-08
Propylene,Emissions / Emissions to air,kilogram,4.211344857366618e-08
"Sand, resource correction",resources / in ground,kilogram,4.106773201603027e-08
Xylene,Emissions / Emissions to air,kilogram,3.9414170350247005e-08
Xylene,Emissions / Emissions to air,kilogram,3.922166783035473e-08
Lead,Emissions / Emissions to air,kilogram,3.912982190587741e-08
Arsenic,Emissions / Emissions to water,kilogram,3.911480775407865e-08
Fluoride Ion,Emissions / Emissions to water,kilogram,3.8818101082306595e-08
Thorium-228,air,kilo Becquerel,3.86255895313852e-08
Acetone,Emissions / Emissions to air,kilogram,3.7300723377225976e-08
Magnesium,Emissions / Emissions to soil,kilogram,3.676842406612835e-08
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,3.660080170620441e-08
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,3.5711314298022086e-08
Metazachlor,Emissions / Emissions to soil,kilogram,3.536786104622144e-08
Magnesium,Emissions / Emissions to air,kilogram,3.366122370740718e-08
Titanium,Emissions / Emissions to air,kilogram,3.34437701265361e-08
Bauxite,soil,kilogram,3.281302268475675e-08
Ethyl Acetate,Emissions / Emissions to air,kilogram,3.25180836309495e-08
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,3.251643323966173e-08
Chromium,Emissions / Emissions to water,kilogram,3.223034334479632e-08
Acetic Acid,Emissions / Emissions to air,kilogram,3.123026266595748e-08
Manganese,Emissions / Emissions to air,kilogram,3.0184805972254655e-08
Nickel,Emissions / Emissions to air,kilogram,2.9903746667908236e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.9683677876240896e-08
Boron,Emissions / Emissions to soil,kilogram,2.9299644974980775e-08
Nickel,Emissions / Emissions to water,kilogram,2.9298600464372563e-08
Carbon-14,Emissions / Emissions to water,kilo Becquerel,2.906933616712441e-08
Waste water/m3,emissions to water / unspecified,cubic meter,2.8939524353999477e-08
Tetrachloroethylene,Emissions / Emissions to air,kilogram,2.8935363586203687e-08
Propionic Acid,Emissions / Emissions to air,kilogram,2.8852699619513317e-08
Strontium,Emissions / Emissions to soil,kilogram,2.8437363123826544e-08
Technetium-99m,water,kilo Becquerel,2.827104827140958e-08
Ethyl Benzene,Emissions / Emissions to water,kilogram,2.7590986000137104e-08
Iodine-133,Emissions / Emissions to air,kilo Becquerel,2.7574971847613017e-08
Uranium-235,Emissions / Emissions to air,kilo Becquerel,2.7511073355931504e-08
Bromine,natural resource,kilogram,2.7314835745913228e-08
Copper,Emissions / Emissions to water,kilogram,2.6909623735546652e-08
Iodine-131,Emissions / Emissions to water,kilo Becquerel,2.6717869465061335e-08
Vanadium(2+),Emissions / Emissions to air,kilogram,2.612182734199356e-08
Ulexite,resources / in ground,kilogram,2.569212429625286e-08
Iodine-129,Emissions / Emissions to water,kilo Becquerel,2.5323353829682594e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.5257691183522805e-08
Bromide ion,Emissions / Emissions to water,kilogram,2.489373999509865e-08
Acrolein,Emissions / Emissions to air,kilogram,2.484162633678832e-08
Cyanide,Emissions / Emissions to water,kilogram,2.4517442963101964e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.3068780449838104e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,2.2386157118320566e-08
Titanium,Emissions / Emissions to air,kilogram,2.2041183820082686e-08
Zinc,Emissions / Emissions to water,kilogram,2.1994777727478758e-08
Strontium-89,water,kilo Becquerel,2.178892968607713e-08
Zinc(2+),Emissions / Emissions to soil,kilogram,2.1659692169237465e-08
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,2.1651136715064906e-08
Lead,Emissions / Emissions to air,kilogram,2.0584141226900065e-08
Fluorine,Emissions / Emissions to air,kilogram,2.056562432369827e-08
Sodium,air,kilogram,1.982784387179183e-08
Molybdenum,Emissions / Emissions to water,kilogram,1.9561741249336943e-08
Benzaldehyde,Emissions / Emissions to air,kilogram,1.9226715667333494e-08
Benzene,Emissions / Emissions to air,kilogram,1.869040159999469e-08
HFC-134a,Emissions / Emissions to air,kilogram,1.864133314316211e-08
Molybdenum,Emissions / Emissions to air,kilogram,1.852672795736848e-08
Acetylene,Emissions / Emissions to air,kilogram,1.7884538533355633e-08
Butene,Emissions / Emissions to air,kilogram,1.771392694491627e-08
Strontium,Emissions / Emissions to air,kilogram,1.7279789931235446e-08
"To Arable, Fallow",Land use / Land transformation,square meter,1.7143508889873412e-08
Glyphosate,Emissions / Emissions to soil,kilogram,1.6884402501342145e-08
Oxygen,natural resource,kilogram,-1.6735089600923146e-08
Ethyl Benzene,Emissions / Emissions to air,kilogram,1.6620719740551327e-08
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.6538895268206587e-08
bromine,Emissions / Emissions to water,kilogram,1.6403150216556384e-08
Methanol,Emissions / Emissions to air,kilogram,1.5861443895647726e-08
Chrysotile,resources / in ground,kilogram,1.5767344441643083e-08
Cyanide,Emissions / Emissions to air,kilogram,1.5129706917645342e-08
Furan,Emissions / Emissions to air,kilogram,1.5058611896462066e-08
Copper,Emissions / Emissions to water,kilogram,1.4827092580311286e-08
Acetone,Emissions / Emissions to air,kilogram,1.4668175787162699e-08
Sodium,air,kilogram,1.4664039304534367e-08
Calcium,Emissions / Emissions to air,kilogram,1.4628861584807277e-08
Nickel,Emissions / Emissions to air,kilogram,1.4544434943781178e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.4286738576237029e-08
chromium,Emissions / Emissions to soil,kilogram,1.4194070223438539e-08
Diflubenzuron,Emissions / Emissions to soil,kilogram,1.408157815193192e-08
Acrolein,Emissions / Emissions to air,kilogram,1.404724181889967e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.3940044591141806e-08
M-xylene,Emissions / Emissions to air,kilogram,1.3753426539224944e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,1.3512959015144934e-08
To Seabed,land use,square meter,1.3175594556627115e-08
Arsenic,Emissions / Emissions to air,kilogram,1.2968659833642424e-08
Toluene,Emissions / Emissions to air,kilogram,1.264798763038013e-08
Barium(2+),Emissions / Emissions to air,kilogram,1.232317501038477e-08
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,1.2315833191933109e-08
Polonium-210,water,kilo Becquerel,1.2242676025449787e-08
Formaldehyde,Emissions / Emissions to water,kilogram,1.2238901022374368e-08
glyphosate,Emissions / Emissions to soil,kilogram,1.2029274887616806e-08
thallium,Emissions / Emissions to water,kilogram,1.1743837572235428e-08
Antimony,Emissions / Emissions to water,kilogram,1.1593043259179034e-08
Benzaldehyde,Emissions / Emissions to air,kilogram,1.1338621789769202e-08
Cyanide,Emissions / Emissions to air,kilogram,1.1192736879347024e-08
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,1.106995452256053e-08
Chlorobenzene,Emissions / Emissions to water,kilogram,1.098287893918927e-08
Tellurium-123m,water,kilo Becquerel,1.0907847879511512e-08
Bromine,Emissions / Emissions to air,kilogram,1.0906399455558673e-08
Phosphorus,Emissions / Emissions to air,kilogram,1.0876715076579636e-08
Sodium-24,water,kilo Becquerel,1.0617716770061035e-08
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,1.0597905627524057e-08
Ethylene,Emissions / Emissions to water,kilogram,1.0503287048012637e-08
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.0487506388338682e-08
"Volume Occupied, Underground Deposit",land use,cubic meter,1.0322542190479393e-08
"From Arable, Fallow",Land use / Land transformation,square meter,1.0274716207506517e-08
Rubidium,water,kilogram,1.0263193937754751e-08
Sulfite,water,kilogram,1.0256114649481861e-08
Formaldehyde,Emissions / Emissions to water,kilogram,9.92257088393325e-09
Zinc,Emissions / Emissions to air,kilogram,9.72541722416454e-09
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,9.58209000257026e-09
zinc,Emissions / Emissions to soil,kilogram,9.561979819228057e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,9.557794225273993e-09
Argon,air,kilogram,9.321035880535277e-09
Isopropanol,Emissions / Emissions to air,kilogram,9.274673497524892e-09
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,8.820947007990958e-09
Cobalt-57,water,kilo Becquerel,8.730497457105376e-09
Silicon,Emissions / Emissions to air,kilogram,8.644963536863665e-09
Barium(2+),Emissions / Emissions to water,kilogram,8.601914281826985e-09
Methanol,Emissions / Emissions to air,kilogram,8.525249174791418e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,8.484494033857153e-09
Styrene,Emissions / Emissions to air,kilogram,8.184343908111903e-09
Lead,Emissions / Emissions to air,kilogram,8.180164819259743e-09
Lead-210,water,kilo Becquerel,8.045432303237265e-09
Acetonitrile,Emissions / Emissions to air,kilogram,7.929165101795266e-09
Arsenic,Emissions / Emissions to water,kilogram,7.830416042084337e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,7.761403118731452e-09
M-xylene,Emissions / Emissions to air,kilogram,7.760252085216189e-09
Manganese,Emissions / Emissions to air,kilogram,7.589914095602911e-09
Sulfate Ion,air,kilogram,7.52556231434522e-09
"Urban, Continuously Built",Land use / Land occupation,square meter-year,7.486712811217597e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,7.372104792704773e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,7.239695619576659e-09
Cypermethrin,Emissions / Emissions to soil,kilogram,7.026992820213843e-09
Titanium,Emissions / Emissions to air,kilogram,6.819932100831268e-09
Trifluralin,Emissions / Emissions to soil,kilogram,6.7845950362216625e-09
Tebutam,soil,kilogram,6.773582702047457e-09
Thorium-232,emissions to water / ocean,kilo Becquerel,6.6450393439891335e-09
Terpenes,air,kilogram,6.607637102739484e-09
Rubidium,water,kilogram,6.138523540565199e-09
Kieserite,soil,kilogram,5.901116590940792e-09
Niobium-95,water,kilo Becquerel,5.792942480352456e-09
Seabed,land use,square meter-year,5.767094660114612e-09
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,5.759008802823453e-09
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,5.700711791683905e-09
Manganese,Emissions / Emissions to air,kilogram,5.6867635460111e-09
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,5.632031408694862e-09
O-xylene,Emissions / Emissions to air,kilogram,5.613511785643802e-09
Iodine,Emissions / Emissions to air,kilogram,5.451124911584275e-09
Manganese,Emissions / Emissions to air,kilogram,5.328623038591032e-09
Mercury,Emissions / Emissions to water,kilogram,5.235543614982438e-09
Chromium,Emissions / Emissions to soil,kilogram,5.216272567080855e-09
Methane (biogenic),Emissions / Emissions to air,kilogram,5.206511542149894e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,5.2056562047446865e-09
Silver,Resources / Resources from ground,kilogram,4.875029359672782e-09
Heptane,Emissions / Emissions to air,kilogram,4.677517657425647e-09
Sulfide ion,water,kilogram,4.561977946899868e-09
Ethanol,Emissions / Emissions to air,kilogram,4.483739526350147e-09
Styrene,Emissions / Emissions to air,kilogram,4.4339288395127625e-09
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,4.423964487986609e-09
Ethanolamine,Emissions / Emissions to air,kilogram,4.326804126929016e-09
Napropamide,Emissions / Emissions to soil,kilogram,4.283642155897078e-09
Chlorine,Emissions / Emissions to air,kilogram,4.186902916624962e-09
silver,Emissions / Emissions to water,kilogram,4.183213271157132e-09
Tebuconazole,Emissions / Emissions to soil,kilogram,4.14309423946301e-09
Ethylenediamine,Emissions / Emissions to air,kilogram,4.136717497312312e-09
Cadmium,Emissions / Emissions to air,kilogram,4.015046662708329e-09
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,3.979400050303329e-09
Magnesium chloride,resources / in ground,kilogram,3.927126068074927e-09
Acetic Acid,Emissions / Emissions to water,kilogram,3.783637774741108e-09
Titanium,Emissions / Emissions to water,kilogram,3.741675460900342e-09
Nickel,Emissions / Emissions to water,kilogram,3.7095729584314273e-09
Chromium,Emissions / Emissions to soil,kilogram,3.6674057019065646e-09
Phenol,Emissions / Emissions to air,kilogram,3.662493382050412e-09
Copper,Emissions / Emissions to air,kilogram,3.6208049406066524e-09
M-xylene,Emissions / Emissions to air,kilogram,3.610368806248864e-09
Iodine-131,Emissions / Emissions to water,kilo Becquerel,3.585506987075803e-09
copper,Emissions / Emissions to soil,kilogram,3.5827733821280414e-09
Nitrate,Emissions / Emissions to air,kilogram,3.58108247056969e-09
Lanthanum-140,water,kilo Becquerel,3.5775339015531993e-09
fluoride,Emissions / Emissions to soil,kilogram,3.503035275281904e-09
Potassium,soil,kilogram,3.466113827852678e-09
Iodine,natural resource,kilogram,3.4253975946166724e-09
Borax,resources / in ground,kilogram,3.3973397154346787e-09
Carbon black,emissions to air / unspecified,kilogram,3.3940695855594824e-09
Cobalt,Emissions / Emissions to water,kilogram,3.336805811422697e-09
Radon-220,air,kilo Becquerel,3.31694105967655e-09
Fluosilicic Acid,water,kilogram,3.3161964783601023e-09
Nickel,Emissions / Emissions to air,kilogram,3.30670307825011e-09
Barium-140,water,kilo Becquerel,3.290189569190465e-09
Selenium,Emissions / Emissions to water,kilogram,3.2142802313906087e-09
Isocyanic Acid,air,kilogram,3.1987249874296926e-09
Sulfate Ion,soil,kilogram,3.193692320510266e-09
Vermiculite,soil,kilogram,3.1905761017863982e-09
O-xylene,Emissions / Emissions to air,kilogram,3.166718686859313e-09
Trifluoromethane,Emissions / Emissions to air,kilogram,3.1644667845703177e-09
Chromium,Emissions / Emissions to air,kilogram,3.1457843623657447e-09
Chlorine,Emissions / Emissions to air,kilogram,3.125720712874362e-09
Phosphorus,Emissions / Emissions to water,kilogram,3.1066153625907166e-09
Chromium,Emissions / Emissions to air,kilogram,3.0713553395936243e-09
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,3.027378504306214e-09
Lead,Emissions / Emissions to air,kilogram,3.0248989517551704e-09
Methanol,Emissions / Emissions to water,kilogram,2.968842555132812e-09
Acrolein,Emissions / Emissions to air,kilogram,2.9351284350289147e-09
Cadmium,Emissions / Emissions to water,kilogram,2.9277877625112792e-09
Endosulfan,Emissions / Emissions to soil,kilogram,2.9225917283849327e-09
Manganese,Emissions / Emissions to soil,kilogram,2.909287915720219e-09
Nitrate,Emissions / Emissions to air,kilogram,2.895787269666842e-09
Bromine,Emissions / Emissions to air,kilogram,2.8781706395086437e-09
Copper,Emissions / Emissions to air,kilogram,2.858898350470824e-09
Selenium,Emissions / Emissions to air,kilogram,2.8416124171464135e-09
Copper,Emissions / Emissions to water,kilogram,2.831927560056194e-09
Nickel,Emissions / Emissions to water,kilogram,2.8023043279986264e-09
sulfur,Emissions / Emissions to water,kilogram,2.798710731236945e-09
HFC-152a,Emissions / Emissions to air,kilogram,2.7465565682525742e-09
Carbofuran,Emissions / Emissions to soil,kilogram,2.6699068131205012e-09
Tungsten,Emissions / Emissions to water,kilogram,2.6233028874397148e-09
Cyanide,Emissions / Emissions to water,kilogram,2.602715513592479e-09
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,2.5953881081022786e-09
(1S)-1-(ethylcarbamoyl)ethyl N-phenylcarbamate,Emissions / Emissions to soil,kilogram,2.5809562999746273e-09
Arsenic,Emissions / Emissions to air,kilogram,2.567670635694098e-09
Chlorine,Emissions / Emissions to water,kilogram,2.4881457429214083e-09
Heptane,Emissions / Emissions to air,kilogram,2.3724961928648776e-09
Tin atom,Emissions / Emissions to air,kilogram,2.332406767329765e-09
Iron,Emissions / Emissions to air,kilogram,2.330491196820002e-09
Carbendazim,Emissions / Emissions to soil,kilogram,2.307223011947969e-09
Silicon,Emissions / Emissions to soil,kilogram,2.292495088516499e-09
Benzaldehyde,Emissions / Emissions to air,kilogram,2.260449752461929e-09
Vanadium,Emissions / Emissions to water,kilogram,2.254693521877837e-09
Zinc,Emissions / Emissions to air,kilogram,2.1672293594215268e-09
Shale,soil,kilogram,2.1661981610041004e-09
Propylene Oxide,Emissions / Emissions to air,kilogram,2.163431426151503e-09
Cerium,natural resource,kilogram,2.1615554978802264e-09
Iodine,Emissions / Emissions to air,kilogram,2.153133125494385e-09
Iodine-133,water,kilo Becquerel,2.1270340098188753e-09
Vanadium,Emissions / Emissions to air,kilogram,2.093451454969761e-09
Nitrite,Emissions / Emissions to water,kilogram,2.091026943525436e-09
Cyanide,Emissions / Emissions to water,kilogram,2.073825536377269e-09
Hexane,Emissions / Emissions to air,kilogram,2.0048187265021043e-09
Aluminium,Emissions / Emissions to air,kilogram,1.9639763438402947e-09
barium,Emissions / Emissions to air,kilogram,1.9551175500419097e-09
Phenol,Emissions / Emissions to water,kilogram,1.9518356270959032e-09
Nitrate,soil,kilogram,1.9130371707298416e-09
Propaquizafop,Emissions / Emissions to soil,kilogram,1.9111759909128254e-09
Manganese,Emissions / Emissions to water,kilogram,1.891893067088094e-09
Hydroxide,water,kilogram,1.872846183993402e-09
Methanol,Emissions / Emissions to water,kilogram,1.8606263731931417e-09
Fluosilicic Acid,air,kilogram,1.8423314285471757e-09
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,1.8409508241398285e-09
Selenium,Emissions / Emissions to air,kilogram,1.8379773922808313e-09
Copper(2+),Emissions / Emissions to soil,kilogram,1.8303944535556893e-09
Cobalt,Emissions / Emissions to air,kilogram,1.8107871801251884e-09
Fluorine,Emissions / Emissions to air,kilogram,1.803487134929459e-09
"Hydrocarbons, Chlorinated",air,kilogram,1.7911739211155255e-09
arsenic,Emissions / Emissions to air,kilogram,1.7891171238803718e-09
"Acidity, unspecified",emissions to water / river,kilogram,1.73891111825275e-09
Ethyl Benzene,Emissions / Emissions to air,kilogram,1.737607186193376e-09
Monocrotophos,Emissions / Emissions to soil,kilogram,1.7203438047351709e-09
Antimony,Emissions / Emissions to air,kilogram,1.6850167778978972e-09
Zirconium-95,water,kilo Becquerel,1.6571149376807065e-09
Platinum,Resources / Resources from ground,kilogram,1.5958295563388764e-09
Toluene,Emissions / Emissions to water,kilogram,1.5646889147400332e-09
Zirconium,Resources / Resources from ground,kilogram,1.5550725155746866e-09
Silicon,Emissions / Emissions to water,kilogram,1.550753728846704e-09
Hypochlorite,water,kilogram,1.5462719393472441e-09
Aluminium,Emissions / Emissions to water,kilogram,1.5458745150505725e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.4921269082172833e-09
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.4779767605759914e-09
Cinnabar,soil,kilogram,1.4615483467566146e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,1.446258967920503e-09
Lead(2+),Emissions / Emissions to soil,kilogram,1.4057520053264956e-09
Thorium-230,Emissions / Emissions to air,kilo Becquerel,1.4054956827195456e-09
Chromium,Emissions / Emissions to water,kilogram,1.4039760206071423e-09
Cerium-141,water,kilo Becquerel,1.3415018085593452e-09
Arsenic,Emissions / Emissions to water,kilogram,1.3290969192173745e-09
Tin atom,Emissions / Emissions to water,kilogram,1.3146406115582722e-09
Cadmium,Resources / Resources from ground,kilogram,1.2904121856112027e-09
Metconazole,Emissions / Emissions to soil,kilogram,1.2897823349493956e-09
Phosphorus,Emissions / Emissions to water,kilogram,1.279312502316987e-09
Barium-140,air,kilo Becquerel,1.2647219072448928e-09
Metaldehyde,Emissions / Emissions to soil,kilogram,1.2472387619634627e-09
strontium,Emissions / Emissions to air,kilogram,1.2265596081294872e-09
Propylene Oxide,Emissions / Emissions to water,kilogram,1.2227064315621627e-09
Molybdenum-99,water,kilo Becquerel,1.2091029935903454e-09
Scandium,air,kilogram,1.2081151311917249e-09
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.2017229205210705e-09
To Agriculture,Land use / Land transformation,square meter,1.1939922569372677e-09
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.1938223333459697e-09
