flow,compartment,unit,amount
Shrub Land,Land use / Land occupation,square meter-year,0.006011329807581365
vanadium,Emissions / Emissions to water,kilogram,0.005781917004936707
copper,Emissions / Emissions to water,kilogram,0.005378815804842195
Molybdenum,Resources / Resources from ground,kilogram,0.005256482199588349
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.005221635489041323
Sodium sulfate,resources / in ground,kilogram,0.005202787291394349
Propane,Emissions / Emissions to air,kilogram,0.005167361734639834
Ethane,Emissions / Emissions to air,kilogram,0.005098115534675176
Carbonate Ion,water,kilogram,0.005039518036392718
Carbon-14,Emissions / Emissions to air,kilo Becquerel,0.004918644271729343
"Wood, soft, standing",resources / biotic,cubic meter,0.0048210613751951846
Magnesium,natural resource,kilogram,0.004661655725333903
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,0.004609275744313226
"Carboxylic Acids, Unspecified",water,kilogram,0.004579568570024226
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,0.004547283252300463
Potassium,water,kilogram,0.00436157483184257
Formaldehyde,Emissions / Emissions to air,kilogram,0.0041791143111703285
"Oils, Unspecified",Emissions / Emissions to water,kilogram,0.004136026702987367
Ammonium,Emissions / Emissions to water,kilogram,0.004083721365857157
Potassium-40,water,kilo Becquerel,0.0040400494978954215
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,0.004021357152849668
Uranium-238,Emissions / Emissions to air,kilo Becquerel,0.003994693814648221
Ammonium,Emissions / Emissions to water,kilogram,0.003957651702387843
"Solids, Inorganic",water,kilogram,0.003909815070742234
Xenon-138,air,kilo Becquerel,0.0037461508808631343
aluminium,Emissions / Emissions to soil,kilogram,0.003702629969332333
Potassium-40,water,kilo Becquerel,0.003662311523135717
Pentane,Emissions / Emissions to air,kilogram,0.0036596841497965817
Chromium-51,water,kilo Becquerel,0.003621898686242229
Particles (> PM10),air,kilogram,0.003607336082198854
Hexane,Emissions / Emissions to air,kilogram,0.003568392388938718
"DOC, Dissolved Organic Carbon",water,kilogram,0.003500340223709544
Xenon-137,air,kilo Becquerel,0.0034123316734687133
Uranium-234,Emissions / Emissions to air,kilo Becquerel,0.003331195167962956
Fluorine,natural resource,kilogram,0.0032924131741741635
"Carboxylic Acids, Unspecified",water,kilogram,0.0032316938251412083
Agriculture,Land use / Land occupation,square meter-year,0.0032314511021206164
Polonium-210,water,kilo Becquerel,0.0031866205913868993
Barium,Emissions / Emissions to water,kilogram,0.003137011127084709
Magnesium,Emissions / Emissions to soil,kilogram,0.0029621050991666237
From Dump Site,Land use / Land transformation,square meter,0.0028790927919099163
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,0.002820341687665549
cobalt,Emissions / Emissions to water,kilogram,0.0028194470987478785
Nitrous Oxide,Emissions / Emissions to air,kilogram,0.002696792071051309
Ammonia,Emissions / Emissions to air,kilogram,0.002627515027029179
"Wood, hard, standing",resources / biotic,cubic meter,0.0024768881869915247
Iodine-129,Emissions / Emissions to air,kilo Becquerel,0.0024768413610956413
Aluminium,Emissions / Emissions to water,kilogram,0.002413763543668709
Nitrogen,air,kilogram,0.0023710419975115555
Butane,Emissions / Emissions to air,kilogram,0.0023655726586936164
Barium(2+),Emissions / Emissions to water,kilogram,0.002295805651886171
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,0.002276427040235388
Propane,Emissions / Emissions to air,kilogram,0.0022738571184032002
Iron,Emissions / Emissions to water,kilogram,0.0022685415021595086
Acetaldehyde,Emissions / Emissions to air,kilogram,0.002242660250334662
sulfur,Emissions / Emissions to soil,kilogram,0.0022215777391985238
To Inland Water Bodies,land use,square meter,0.0021838861722920325
Particles (PM10),Emissions / Emissions to air,kilogram,0.002164401611771464
Sulfide ion,water,kilogram,0.0021084412842402264
Ammonia,Emissions / Emissions to air,kilogram,0.002075841134876448
Hydrogen Chloride,Emissions / Emissions to air,kilogram,0.0019837124310180167
iron,Emissions / Emissions to air,kilogram,0.0019667393218490447
Kaolinite,soil,kilogram,0.001860157430207847
Barium(2+),Emissions / Emissions to soil,kilogram,0.0018513146947051174
Nitrous Oxide,Emissions / Emissions to air,kilogram,0.0018239910823281411
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,0.0018170635637743578
Aluminium,Emissions / Emissions to air,kilogram,0.0018086095278834278
"Hydrocarbons, Chlorinated",air,kilogram,0.001807420959125786
Zinc-65,water,kilo Becquerel,0.0018032926741958634
Chromium VI,"emissions to water / groundwater, long-term",kilogram,0.0017885478285468801
To Pasture/meadow,Land use / Land transformation,square meter,0.0017535748159534805
"Energy, Geothermal, Converted",natural resource,megajoule,0.0017299054351082466
Cerium,natural resource,kilogram,0.0017262575757393181
Hexane,Emissions / Emissions to air,kilogram,0.0017262277815699586
Sulfate Ion,air,kilogram,0.0016653043143849953
Helium,air,kilogram,0.001641505574810249
Argon-41,air,kilo Becquerel,0.0015951027797241296
"Water, salt, sole",resources / in water,cubic meter,0.0015053336004507035
Iron,Emissions / Emissions to air,kilogram,0.0014654998300871922
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.0014429344637670591
Iodide Ion,Emissions / Emissions to water,kilogram,0.001414108777248515
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,0.001388939419349524
Potassium,soil,kilogram,0.0012966762196059717
To Shrub Land,Land use / Land transformation,square meter,0.0012004036735983386
Iron,Emissions / Emissions to soil,kilogram,0.001197299693432713
Aluminium,Emissions / Emissions to water,kilogram,0.0011861517622984484
Radium-228,air,kilo Becquerel,0.001147362192727052
To Unspecified,Land use / Land transformation,square meter,0.0011428728858510302
Thorium-230,Emissions / Emissions to air,kilo Becquerel,0.0011283422853283114
Colemanite,soil,kilogram,0.0011201425953058692
Hydrogen Chloride,Emissions / Emissions to air,kilogram,0.0011057346547641853
Sulfate Ion,air,kilogram,0.0010946709649481048
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,0.0010739495835234356
Water,air,cubic meter,0.0010562382207339527
Ozone,air,kilogram,0.0010548219581354805
Iodide Ion,Emissions / Emissions to water,kilogram,0.0010203129771797716
"Oils, biogenic",emissions to soil / industrial,kilogram,0.0010179091335595918
Manganese-54,Emissions / Emissions to water,kilo Becquerel,0.001007236371609509
lead,Emissions / Emissions to water,kilogram,0.0009628622821489411
Antimony-124,Emissions / Emissions to water,kilo Becquerel,0.0009552886011609698
Zinc,Emissions / Emissions to air,kilogram,0.0009479070819293908
Carbon disulfide,Emissions / Emissions to air,kilogram,0.0009422383825030493
Bromine,Emissions / Emissions to water,kilogram,0.0009205437339343689
Sand,soil,kilogram,0.0009130008793431753
Fluoride Ion,Emissions / Emissions to water,kilogram,0.0009102909707062658
Boron,Emissions / Emissions to water,kilogram,0.0009049130330147619
Xenon-131m,air,kilo Becquerel,0.0008979384357531815
